counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
list4,,0.4973,0.4974,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,0.5124,1.316,space,0.7843,,-0.146749132,0.038993056,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). The items will be presented for a short time. 
Press the space bar or touch  continue.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,1.317,1.9488,space,0.6132,,-0.146749132,0.038993056,0,0,0,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,1.9496,3.4495,space,1.4792,,-0.146749132,0.038993056,0,0,0,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,3.4517,5.5164,space,2.0263,,-0.146749132,0.038993056,0,0,0,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,5.5404,5.7158,5.7162,6.2156,6.2158,8.4159,z,1,2.1813,,[],[],[],[],[],[],[],2.1813,1,8.4161,8.9163,0,0,0,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,8.9182,9.1159,9.116,9.6155,9.6159,10.4161,m,1,0.7661,,[],[],[],[],[],[],[],0.7661,1,10.4162,10.9163,0,1,1,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,10.918,11.1152,11.1153,11.6161,11.6174,12.2822,m,1,0.6289,,[],[],[],[],[],[],[],0.6289,1,12.2824,12.7829,0,2,2,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,12.7847,12.9827,12.9828,13.4827,13.4838,14.3162,z,1,0.7969,,[],[],[],[],[],[],[],0.7969,1,14.3164,14.8153,0,3,3,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,14.8172,15.0161,15.0163,15.5162,15.5175,16.2158,z,1,0.6779,,[],[],[],[],[],[],[],0.6779,1,16.2158,16.7163,0,4,4,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,16.7181,16.9162,16.9162,17.4162,17.4174,17.9826,m,1,0.5553,,[],[],[],[],[],[],[],0.5553,1,17.9828,18.482,0,5,5,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,18.4839,18.6823,18.6824,19.1829,19.1842,19.9163,z,1,0.7112,,[],[],[],[],[],[],[],0.7112,1,19.9164,20.4166,0,6,6,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,20.4185,20.6164,20.6165,21.1155,21.1167,21.8155,z,1,0.6765,,[],[],[],[],[],[],[],0.6765,1,21.8156,22.3161,0,7,7,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,22.318,22.5162,22.5163,23.0163,23.0175,23.7489,m,0,0.6986,,[],[],[],[],[],[],[],0.6986,0,23.75,24.2499,0,8,8,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,24.2515,24.4497,24.4499,24.9498,24.951,25.716,z,1,0.7477,,[],[],[],[],[],[],[],0.7477,1,25.7169,26.2166,0,9,9,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,26.2183,26.4164,26.4165,26.9163,26.9177,27.8499,m,1,0.8981,,[],[],[],[],[],[],[],0.8981,1,27.85,28.3499,0,10,10,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,28.3515,28.5489,28.5489,29.0501,29.0513,29.7833,m,1,0.7109,,[],[],[],[],[],[],[],0.7109,1,29.7835,30.2833,0,11,11,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,30.2851,30.4832,30.4834,30.9832,30.9844,32.1156,m,1,1.0981,,[],[],[],[],[],[],[],1.0981,1,32.1158,32.6168,0,12,12,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,32.6185,32.8166,32.8168,33.3166,33.318,34.05,m,1,0.7091,,[],[],[],[],[],[],[],0.7091,1,34.0501,34.5501,0,13,13,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,34.5518,34.7489,34.749,35.2488,35.2501,35.9154,m,1,0.6405,,[],[],[],[],[],[],[],0.6405,1,35.9155,36.4162,0,14,14,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,36.4178,36.6166,36.6167,37.1167,37.1179,37.8831,z,1,0.7307,,[],[],[],[],[],[],[],0.7307,1,37.8832,38.3835,0,15,15,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30811,001,2025-10-19_12h18.18.097,HW_LDT_1,2024.2.4,MacIntel,29.94011976,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.393,39.2839,space,0.8644,,-0.146749132,0.038993056,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
