counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
list4,,0.3971,0.3972,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,0.4122,2.9951,space,2.5557,0.001,-0.069444444,-0.361111111,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). The items will be presented for a short time. 
Press the space bar or touch  continue.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,3.0009,3.7506,space,0.7246,,-0.050000014,-0.397222236,0,0,0,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,3.7568,4.1747,space,0.3888,,-0.050000014,-0.397222236,0,0,0,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,4.1801,4.5896,space,0.3827,,-0.050000014,-0.397222236,0,0,0,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,4.6476,4.7872,4.7872,5.2877,5.2884,6.9336,z,1,1.6102,,[],[],[],[],[],[],[],1.6102,1,6.9344,7.4292,0,0,0,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,7.4324,7.6233,7.6236,8.1213,8.1264,8.7447,z,1,0.5962,,[],[],[],[],[],[],[],0.5962,1,8.7455,9.2542,0,1,1,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,9.2558,9.4515,9.4521,9.9523,9.9551,10.5323,m,1,0.5559,,[],[],[],[],[],[],[],0.5559,1,10.5324,11.0301,0,2,2,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,11.033,11.233,11.2333,11.7192,11.7198,12.2668,z,1,0.5333,,[],[],[],[],[],[],[],0.5333,1,12.267,12.7644,0,3,3,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,12.7659,12.9725,12.9726,13.4628,13.4645,13.8855,z,0,0.3996,,[],[],[],[],[],[],[],0.3996,0,13.8879,14.3914,0,4,4,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,14.3959,14.5941,14.5944,15.1001,15.1035,15.6238,m,1,0.5008,,[],[],[],[],[],[],[],0.5008,1,15.6277,16.1233,0,5,5,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,16.1247,16.314,16.314,16.8392,16.8403,17.4445,z,1,0.5888,,[],[],[],[],[],[],[],0.5888,1,17.4447,17.9352,0,6,6,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,17.9398,18.1271,18.1272,18.6335,18.6378,19.1996,z,1,0.5425,,[],[],[],[],[],[],[],0.5425,1,19.2002,19.7071,0,7,7,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,19.7103,19.8987,19.899,20.4029,20.4075,20.9252,m,1,0.503,,[],[],[],[],[],[],[],0.503,1,20.9253,21.4183,0,8,8,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,21.4239,21.6081,21.6081,22.106,22.1089,22.6376,m,1,0.509,,[],[],[],[],[],[],[],0.509,1,22.6377,23.1393,0,9,9,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32072,001,2025-12-02_21h19.02.318,HW_LDT_1,2024.2.4,Win32,62.89308176,,,,,,,,,,,,,,,,,,,,,23.1427,23.3386,23.3387,23.8352,23.8381,24.3937,m,1,0.5401,,[],[],[],[],[],[],[],0.5401,1,24.3938,24.8826,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
