counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,54.9178,55.1155,55.1156,55.6164,55.6174,56.3999,m,1,0.7632,,[],[],[],[],[],[],[],0.7632,1,56.4001,56.8998,0,5,5,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,56.9011,57.0991,57.0993,57.5998,57.6005,58.8159,m,0,1.2058,,[],[],[],[],[],[],[],1.2058,0,58.8166,59.3166,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,59.3178,59.5156,59.5157,60.0165,60.0172,60.8658,z,1,0.8402,,[],[],[],[],[],[],[],0.8402,1,60.8666,61.3664,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,61.3679,61.5664,61.5664,62.0664,62.0672,62.7665,z,1,0.6799,,[],[],[],[],[],[],[],0.6799,1,62.7666,63.2665,0,8,8,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,63.2678,63.4664,63.4664,63.9664,63.9673,64.8824,m,1,0.8965,,[],[],[],[],[],[],[],0.8965,1,64.8825,65.3823,0,9,9,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,65.3835,65.5821,65.5821,66.083,66.0839,66.7498,m,1,0.6454,,[],[],[],[],[],[],[],0.6454,1,66.75,67.2498,0,10,10,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,67.2511,67.4498,67.4498,67.9497,67.9505,68.5997,z,0,0.6326,,[],[],[],[],[],[],[],0.6326,0,68.6004,69.0989,0,11,11,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,69.1002,69.2997,69.2998,69.7988,69.7996,70.5331,z,0,0.716,,[],[],[],[],[],[],[],0.716,0,70.5332,71.0322,0,12,12,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,71.0334,71.2331,71.2331,71.733,71.7338,72.9655,z,1,1.2074,,[],[],[],[],[],[],[],1.2074,1,72.9663,73.4663,0,13,13,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,73.4676,73.6664,73.6664,74.1664,74.1673,74.7997,m,1,0.6128,,[],[],[],[],[],[],[],0.6128,1,74.7998,75.2997,0,14,14,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,75.3008,75.4996,75.4996,75.9997,76.0004,76.8164,z,1,0.7963,,[],[],[],[],[],[],[],0.7963,1,76.8165,77.3164,0,15,15,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3221,78.9994,space,1.6474,,-0.038043002,-0.409922387,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,79.0119,79.1997,79.1997,79.699,,,,,,,,,,,,,,1.7895,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,1,1,79.7004,81.5001,z,1,1.7895,,[],[],[],[],[],[],[],81.5003,83.5,83.5002,87.0502,[],[],[],[],[],[],[],m,3.5355,,87.0505,87.0533,-0.038043002,-0.409922387,0,0,0,,0,0,0,73,1,2,TL,redisent,print,redisent_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,87.054,87.2488,87.2488,87.7488,,,,,,,,,,,,,,1.3415,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,87.7494,89.0997,z,1,1.3415,,[],[],[],[],[],[],[],89.0998,91.0997,91.0997,91.1,[],[],[],[],[],[],[],,,,91.1,91.1001,-0.038043002,-0.409922387,0,0,0,,0,1,1,48,1,2,TL,detabe,print,detabe_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,91.1012,91.2987,91.2987,91.7987,,,,,,,,,,,,,,4.3055,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,3,0,91.7992,96.1155,m,0,4.3055,,[],[],[],[],[],[],[],96.1155,98.1163,98.1163,98.1164,[],[],[],[],[],[],[],,,,98.1165,98.1167,-0.038043002,-0.409922387,0,0,0,,0,2,2,61,1,2,TL,nuremical,cursive,nuremical_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,98.1177,98.3161,98.3162,98.8161,,,,,,,,,,,,,,2.6574,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,1,98.8167,101.483,z,1,2.6574,,[],[],[],[],[],[],[],101.483,103.4828,103.4829,104.8996,[],[],[],[],[],[],[],z,1.4058,,104.8997,104.8999,-0.038043002,-0.409922387,0,0,0,,0,3,3,20,1,2,RL,onegator,cursive,onegator_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,104.9011,105.0995,105.0996,105.5987,,,,,,,,,,,,,,2.0222,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,1,105.5992,107.6329,z,1,2.0222,,[],[],[],[],[],[],[],107.633,109.6328,109.6329,110.5986,[],[],[],[],[],[],[],m,0.9553,,110.5987,110.5988,-0.038043002,-0.409922387,0,0,0,,0,4,4,39,1,2,TL,aminal,print,aminal_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,110.5998,110.7995,110.7995,111.2994,,,,,,,,,,,,,,1.6063,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,6,0,111.3001,112.9158,m,1,1.6063,,[],[],[],[],[],[],[],112.9159,114.9161,114.9162,114.9164,[],[],[],[],[],[],[],,,,114.9165,114.9167,-0.038043002,-0.409922387,0,0,0,,0,5,5,148,1,2,word,SALINE,cursive,saline_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,114.9177,115.1153,115.1153,115.616,,,,,,,,,,,,,,1.7749,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,0,115.6166,117.3995,z,1,1.7749,,[],[],[],[],[],[],[],117.3996,119.3994,119.3995,119.3998,[],[],[],[],[],[],[],,,,119.3998,119.3999,-0.038043002,-0.409922387,0,0,0,,0,6,6,0,1,2,RL,adnicory,print,adnicory_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,119.4009,119.5994,119.5994,120.0991,,,,,,,,,,,,,,5.1385,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,0,120.0996,125.2494,z,1,5.1385,,[],[],[],[],[],[],[],125.2496,127.2485,127.2486,127.2488,[],[],[],[],[],[],[],,,,127.2489,127.249,-0.038043002,-0.409922387,0,0,0,,0,7,7,19,1,2,RL,monebate,cursive,monebate_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,127.25,127.4486,127.4486,127.9493,,,,,,,,,,,,,,1.6208,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,127.9499,129.5829,m,1,1.6208,,[],[],[],[],[],[],[],129.5829,131.5827,131.5828,131.583,[],[],[],[],[],[],[],,,,131.583,131.5831,-0.038043002,-0.409922387,0,0,0,,0,8,8,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,131.5841,131.7828,131.7828,132.2828,,,,,,,,,,,,,,6.2879,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,132.2833,138.5827,m,1,6.2879,,[],[],[],[],[],[],[],138.5829,140.5826,140.5827,140.5829,[],[],[],[],[],[],[],,,,140.5829,140.5831,-0.038043002,-0.409922387,0,0,0,,0,9,9,106,1,2,word,ELABORATE,cursive,elaborate_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,140.5841,140.7827,140.7828,141.2826,,,,,,,,,,,,,,3.5382,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,141.2831,144.8327,m,0,3.5382,,[],[],[],[],[],[],[],144.8329,146.8326,146.8327,146.8328,[],[],[],[],[],[],[],,,,146.8329,146.833,-0.038043002,-0.409922387,0,0,0,,0,10,10,45,1,2,TL,carnidal,cursive,carnidal_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,146.8342,147.0325,147.0327,147.5326,,,,,,,,,,,,,,2.0463,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,147.5331,149.5825,m,0,2.0463,,[],[],[],[],[],[],[],149.5826,151.5825,151.5827,151.5828,[],[],[],[],[],[],[],,,,151.5829,151.583,-0.038043002,-0.409922387,0,0,0,,0,11,11,47,1,2,TL,crinimal,cursive,crinimal_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,151.584,151.7826,151.7826,152.2826,,,,,,,,,,,,,,1.4404,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,152.2831,153.7326,m,1,1.4404,,[],[],[],[],[],[],[],153.7327,155.7326,155.7326,155.7327,[],[],[],[],[],[],[],,,,155.7328,155.733,-0.038043002,-0.409922387,0,0,0,,0,12,12,109,1,2,word,GRATEFUL,cursive,grateful_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,155.7341,155.9328,155.9328,156.4325,,,,,,,,,,,,,,2.3217,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,156.4331,158.7654,m,0,2.3217,,[],[],[],[],[],[],[],158.7655,160.7659,160.7659,160.7661,[],[],[],[],[],[],[],,,,160.7662,160.7662,-0.038043002,-0.409922387,0,0,0,,0,13,13,57,1,2,TL,meromy,cursive,meromy_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,160.7671,160.9658,160.9659,161.466,,,,,,,,,,,,,,2.038,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,15,0,161.4664,163.5159,m,1,2.038,,[],[],[],[],[],[],[],163.516,165.5158,165.5159,165.5161,[],[],[],[],[],[],[],,,,165.5161,165.5163,-0.038043002,-0.409922387,0,0,0,,0,14,14,159,1,2,word,VETERAN,print,veteran_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,165.5172,165.7159,165.7159,166.2158,,,,,,,,,,,,,,0.972,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,166.2163,167.1992,m,1,0.972,,[],[],[],[],[],[],[],167.1993,169.1992,169.1992,169.1994,[],[],[],[],[],[],[],,,,169.1994,169.1995,-0.038043002,-0.409922387,0,0,0,,0,15,15,153,1,2,word,STOLEN,print,stolen_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,169.2006,169.399,169.3991,169.8991,,,,,,,,,,,,,,0.7709,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,17,0,169.8996,170.6826,m,1,0.7709,,[],[],[],[],[],[],[],170.6826,172.6824,172.6825,172.6827,[],[],[],[],[],[],[],,,,172.6827,172.6829,-0.038043002,-0.409922387,0,0,0,,0,16,16,101,1,2,word,DELICATE,print,delicate_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,172.6839,172.8824,172.8825,173.3824,,,,,,,,,,,,,,1.155,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,18,0,173.3829,174.5492,z,0,1.155,,[],[],[],[],[],[],[],174.5492,176.5491,176.5492,176.5494,[],[],[],[],[],[],[],,,,176.5494,176.5495,-0.038043002,-0.409922387,0,0,0,,0,17,17,105,1,2,word,EDITOR,cursive,editor_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,176.5507,176.749,176.7491,177.249,,,,,,,,,,,,,,1.0471,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,177.2496,178.299,m,1,1.0471,,[],[],[],[],[],[],[],178.2991,180.299,180.2991,180.2993,[],[],[],[],[],[],[],,,,180.2993,180.2995,-0.038043002,-0.409922387,0,0,0,,0,18,18,80,1,2,word,ACADEMY,cursive,academy_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,180.3006,180.4991,180.4991,180.9991,,,,,,,,,,,,,,5.8378,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,0,180.9995,186.8491,z,0,5.8378,,[],[],[],[],[],[],[],186.8491,188.8491,188.8491,188.8492,[],[],[],[],[],[],[],,,,188.8493,188.8494,-0.038043002,-0.409922387,0,0,0,,0,19,19,117,1,2,word,MARINE,cursive,marine_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,188.8505,189.049,189.049,189.5491,,,,,,,,,,,,,,1.0716,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,189.5495,190.6325,m,1,1.0716,,[],[],[],[],[],[],[],190.6325,192.6323,192.6324,192.6326,[],[],[],[],[],[],[],,,,192.6326,192.6327,-0.038043002,-0.409922387,0,0,0,,0,20,20,129,1,2,word,PARENT,print,parent_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,192.6338,192.8323,192.8324,193.3323,,,,,,,,,,,,,,1.7818,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,22,0,193.3328,195.1156,z,1,1.7818,,[],[],[],[],[],[],[],195.1158,197.1156,197.1157,197.1159,[],[],[],[],[],[],[],,,,197.1159,197.116,-0.038043002,-0.409922387,0,0,0,,0,21,21,67,1,2,TL,quafily,cursive,quafily_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,197.1171,197.3156,197.3156,197.8157,,,,,,,,,,,,,,1.0085,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,0,197.8161,198.8323,z,1,1.0085,,[],[],[],[],[],[],[],198.8324,200.8322,200.8323,200.8325,[],[],[],[],[],[],[],,,,200.8326,200.8326,-0.038043002,-0.409922387,0,0,0,,0,22,22,54,1,2,TL,liretal,cursive,liretal_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,200.8338,201.0323,201.0324,201.5323,,,,,,,,,,,,,,4.9821,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,24,0,201.5328,206.5155,m,1,4.9821,,[],[],[],[],[],[],[],206.5156,208.5156,208.5157,208.5159,[],[],[],[],[],[],[],,,,208.5159,208.5161,-0.038043002,-0.409922387,0,0,0,,0,23,23,128,1,2,word,PACIFIC,print,pacific_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,208.5171,208.7156,208.7156,209.2155,,,,,,,,,,,,,,1.0875,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,209.2161,210.3156,m,1,1.0875,,[],[],[],[],[],[],[],210.3158,212.3155,212.3156,212.3158,[],[],[],[],[],[],[],,,,212.3159,212.3159,-0.038043002,-0.409922387,0,0,0,,0,24,24,96,1,2,word,CONSIDER,print,consider_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,212.3169,212.5146,212.5146,213.0155,,,,,,,,,,,,,,1.0717,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,213.0161,214.099,m,1,1.0717,,[],[],[],[],[],[],[],214.099,216.0988,216.0989,216.0992,[],[],[],[],[],[],[],,,,216.0992,216.0993,-0.038043002,-0.409922387,0,0,0,,0,25,25,82,1,2,word,AMATEUR,cursive,amateur_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,216.1003,216.2988,216.2988,216.7987,,,,,,,,,,,,,,0.9724,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,216.7993,217.7823,z,1,0.9724,,[],[],[],[],[],[],[],217.7823,219.782,219.7821,219.7823,[],[],[],[],[],[],[],,,,219.7823,219.7824,-0.038043002,-0.409922387,0,0,0,,0,26,26,43,1,2,TL,carema,print,carema_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,219.7835,219.9821,219.9822,220.4813,,,,,,,,,,,,,,0.942,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,28,1,220.4817,221.4321,z,1,0.942,,[],[],[],[],[],[],[],221.4323,223.4322,223.4322,225.999,[],[],[],[],[],[],[],m,2.5546,,225.9991,225.9993,-0.038043002,-0.409922387,0,0,0,,0,27,27,55,1,2,TL,lotace,print,lotace_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,226.0003,226.1989,226.1989,226.6978,,,,,,,,,,,,,,1.2217,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,29,1,226.6983,227.9322,m,1,1.2217,,[],[],[],[],[],[],[],227.9323,229.9312,229.9313,231.465,[],[],[],[],[],[],[],m,1.5232,,231.4651,231.4652,-0.038043002,-0.409922387,0,0,0,,0,28,28,100,1,2,word,DECADE,print,decade_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,231.4663,231.6654,231.6654,232.1653,,,,,,,,,,,,,,3.5574,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,30,0,232.1659,235.7318,m,1,3.5574,,[],[],[],[],[],[],[],235.7319,237.7321,237.7321,237.7323,[],[],[],[],[],[],[],,,,237.7323,237.7325,-0.038043002,-0.409922387,0,0,0,,0,29,29,125,1,2,word,OPERATOR,cursive,operator_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,237.7336,237.932,237.9321,238.432,,,,,,,,,,,,,,1.7551,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,238.4325,240.1988,m,1,1.7551,,[],[],[],[],[],[],[],240.1989,242.1987,242.1987,242.1989,[],[],[],[],[],[],[],,,,242.1989,242.1991,-0.038043002,-0.409922387,0,0,0,,0,30,30,157,1,2,word,VALIDITY,print,validity_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,242.2002,242.3986,242.3987,242.8978,,,,,,,,,,,,,,1.6047,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,32,0,242.8982,244.5155,z,0,1.6047,,[],[],[],[],[],[],[],244.5155,246.5154,246.5154,246.5156,[],[],[],[],[],[],[],,,,246.5156,246.5158,-0.038043002,-0.409922387,0,0,0,,0,31,31,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,246.517,246.7153,246.7154,247.2153,,,,,,,,,,,,,,2.8731,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,33,0,247.2159,250.0988,z,1,2.8731,,[],[],[],[],[],[],[],250.0989,252.0987,252.0988,252.0989,[],[],[],[],[],[],[],,,,252.099,252.0991,-0.038043002,-0.409922387,0,0,0,,0,32,32,62,1,2,TL,opmital,cursive,opmital_c.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,252.1003,252.2987,252.2987,252.7986,,,,,,,,,,,,,,0.8713,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,252.7992,253.6821,m,1,0.8713,,[],[],[],[],[],[],[],253.6822,255.6819,255.682,255.6822,[],[],[],[],[],[],[],,,,255.6822,255.6823,-0.038043002,-0.409922387,0,0,0,,0,33,33,89,1,2,word,CAPACITY,print,capacity_p.png,,,,
,,,,32294,001,2025-12-02_10h53.13.794,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,255.6834,255.882,255.882,256.382,,,,,,,,,,,,,,4.1549,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,35,0,256.3825,260.5479,z,1,4.1549,,[],[],[],[],[],[],[],260.548,262.5478,262.5478,262.548,[],[],[],[],[],[],[],,,,262.5481,262.5481,-0.038043002,-0.409922387,0,0,0,,0,34,34,40,1,2,TL,bevoled,cursive,bevoled_c.png,,,,
