counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,218.0035,218.2034,218.2034,218.7034,,,,,,,,,,,,,,0.9279,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,30,0,218.7037,219.6362,z,1,0.9279,,[],[],[],[],[],[],[],219.6362,221.6369,221.6369,221.6372,[],[],[],[],[],[],[],,221.6373,221.6373,0.094332089,-0.190703895,0,0,0,,0,29,29,6,1,2,RL,conbicer,print,conbicer_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,221.6383,221.837,221.8371,222.3368,,,,,,,,,,,,,,1.8707,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,31,0,222.3372,224.2194,m,1,1.8707,,[],[],[],[],[],[],[],224.2195,226.2205,226.2205,226.2206,[],[],[],[],[],[],[],,226.2207,226.2208,0.094332089,-0.190703895,0,0,0,,0,30,30,94,1,2,word,CLINICAL,cursive,clinical_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,226.2222,226.4205,226.4206,226.9204,,,,,,,,,,,,,,0.9573,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,32,0,226.921,227.8864,m,1,0.9573,,[],[],[],[],[],[],[],227.8864,229.8871,229.8872,229.8874,[],[],[],[],[],[],[],,229.8874,229.8875,0.094332089,-0.190703895,0,0,0,,0,31,31,131,1,2,word,POPULAR,cursive,popular_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,229.8885,230.0863,230.0863,230.5871,,,,,,,,,,,,,,1.6704,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,33,1,230.5876,232.2705,z,0,1.6704,,[],[],[],[],[],[],[],232.2706,234.2705,234.2706,235.5039,[],[],[],[],[],[],[],z,235.504,235.5041,0.094332089,-0.190703895,0,0,0,,0,32,32,90,1,2,word,CAPITAL,cursive,capital_c.png,1.2208,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,235.5052,235.7029,235.7029,236.2039,,,,,,,,,,,,,,2.4864,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,34,1,236.2045,238.703,z,0,2.4864,,[],[],[],[],[],[],[],238.7031,240.7041,240.7041,242.0706,[],[],[],[],[],[],[],z,242.0708,242.0708,0.094332089,-0.190703895,0,0,0,,0,33,33,146,1,2,word,RETIRE,cursive,retire_c.png,1.3654,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,242.0722,242.2707,242.2707,242.7708,,,,,,,,,,,,,,2.0741,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,0,242.7713,244.8541,z,0,2.0741,,[],[],[],[],[],[],[],244.8542,246.8542,246.8542,246.8545,[],[],[],[],[],[],[],,246.8545,246.8547,0.094332089,-0.190703895,0,0,0,,0,34,34,106,1,2,word,ELABORATE,cursive,elaborate_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,246.8558,247.0542,247.0543,247.5543,,,,,,,,,,,,,,1.1367,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,36,0,247.5548,248.7044,z,1,1.1367,,[],[],[],[],[],[],[],248.7045,250.7043,250.7044,250.7044,[],[],[],[],[],[],[],,250.7045,250.7047,0.094332089,-0.190703895,0,0,0,,0,35,35,9,1,2,RL,denficy,print,denficy_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,250.7063,250.9042,250.9043,251.4043,,,,,,,,,,,,,,4.657,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,1,251.4048,256.071,z,1,4.657,,[],[],[],[],[],[],[],256.0711,258.0711,258.0712,258.9879,[],[],[],[],[],[],[],z,258.988,258.9881,0.094332089,-0.190703895,0,0,0,,0,36,36,61,1,2,TL,nuremical,cursive,nuremical_c.png,0.9081,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,258.9895,259.1876,259.1876,259.6877,,,,,,,,,,,,,,1.5364,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,38,0,259.6882,261.2378,m,1,1.5364,,[],[],[],[],[],[],[],261.2379,263.2379,263.2379,263.2381,[],[],[],[],[],[],[],,263.2381,263.2381,0.094332089,-0.190703895,0,0,0,,0,37,37,159,1,2,word,VETERAN,print,veteran_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,263.2391,263.4378,263.4379,263.9369,,,,,,,,,,,,,,2.6143,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,39,0,263.9372,266.5545,z,1,2.6143,,[],[],[],[],[],[],[],266.5546,268.5537,268.5538,268.5539,[],[],[],[],[],[],[],,268.554,268.554,0.093706704,-0.190386392,0,0,0,,0,38,38,69,1,2,TL,resufal,cursive,resufal_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,268.5546,268.7547,268.7548,269.2545,,,,,,,,,,,,,,1.295,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,40,0,269.2551,270.5545,z,1,1.295,,[],[],[],[],[],[],[],270.5545,272.5547,272.5547,272.5548,[],[],[],[],[],[],[],,272.5548,272.5549,0.093706704,-0.190386392,0,0,0,,0,39,39,23,1,2,RL,procogal,cursive,procogal_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,272.5556,272.7546,272.7547,273.2545,,,,,,,,,,,,,,0.9028,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,41,0,273.2551,274.1713,z,1,0.9028,,[],[],[],[],[],[],[],274.1714,276.1705,276.1705,276.1708,[],[],[],[],[],[],[],,276.1708,276.1709,0.093706704,-0.190386392,0,0,0,,0,40,40,78,1,2,TL,stogare,print,stogare_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,276.1718,276.3715,276.3715,276.8709,,,,,,,,,,,,,,1.9045,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,42,0,276.8714,278.7882,z,1,1.9045,,[],[],[],[],[],[],[],278.7883,280.7881,280.7882,280.7883,[],[],[],[],[],[],[],,280.7884,280.7885,0.093706704,-0.190386392,0,0,0,,0,41,41,33,1,2,RL,strapely,cursive,strapely_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,280.7895,280.9881,280.9882,281.488,,,,,,,,,,,,,,1.0034,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,43,0,281.4884,282.505,m,1,1.0034,,[],[],[],[],[],[],[],282.5051,284.505,284.505,284.5052,[],[],[],[],[],[],[],,284.5053,284.5053,0.093706704,-0.190386392,0,0,0,,0,42,42,133,1,2,word,PROVIDE,cursive,provide_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,284.5068,284.7051,284.7051,285.205,,,,,,,,,,,,,,2.0699,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,44,0,285.2055,287.2884,z,1,2.0699,,[],[],[],[],[],[],[],287.2884,289.2883,289.2884,289.2885,[],[],[],[],[],[],[],,289.2885,289.2887,0.093706704,-0.190386392,0,0,0,,0,43,43,66,1,2,TL,prodive,cursive,prodive_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,289.2898,289.4883,289.4884,289.9883,,,,,,,,,,,,,,0.9569,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,45,0,289.9887,290.9551,z,1,0.9569,,[],[],[],[],[],[],[],290.9552,292.9551,292.9551,292.9553,[],[],[],[],[],[],[],,292.9553,292.9554,0.093706704,-0.190386392,0,0,0,,0,44,44,49,1,2,TL,dedace,print,dedace_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,292.9565,293.154,293.1541,293.6551,,,,,,,,,,,,,,1.7583,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,46,1,293.6558,295.421,m,1,1.7583,,[],[],[],[],[],[],[],295.4211,297.4218,297.4219,298.4054,[],[],[],[],[],[],[],z,298.4055,298.4057,0.093706704,-0.190386392,0,0,0,,0,45,45,150,1,2,word,SENTIMENT,cursive,sentiment_c.png,0.9829,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,298.407,298.6053,298.6053,299.1052,,,,,,,,,,,,,,1.4376,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,47,1,299.1058,300.5554,m,1,1.4376,,[],[],[],[],[],[],[],300.5554,302.5551,302.5552,305.1386,[],[],[],[],[],[],[],z,305.1387,305.1388,0.093706704,-0.190386392,0,0,0,,0,46,46,140,1,2,word,RELATIVE,print,relative_p.png,2.5826,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,305.1399,305.3385,305.3386,305.8388,,,,,,,,,,,,,,1.865,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,48,0,305.8393,307.7053,m,1,1.865,,[],[],[],[],[],[],[],307.7054,309.7054,309.7055,309.7056,[],[],[],[],[],[],[],,309.7056,309.7057,0.093706704,-0.190386392,0,0,0,,0,47,47,136,1,2,word,RADICAL,cursive,radical_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,309.7068,309.9052,309.9053,310.4054,,,,,,,,,,,,,,1.4532,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,49,1,310.4059,311.8721,z,1,1.4532,,[],[],[],[],[],[],[],311.8723,313.8723,313.8723,314.7723,[],[],[],[],[],[],[],z,314.7724,314.7726,0.093706704,-0.190386392,0,0,0,,0,48,48,58,1,2,TL,mitilary,cursive,mitilary_c.png,0.8994,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,314.7744,314.9723,314.9723,315.4722,,,,,,,,,,,,,,2.1815,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,50,0,315.4728,317.6555,z,1,2.1815,,[],[],[],[],[],[],[],317.6556,319.6557,319.6558,319.656,[],[],[],[],[],[],[],,319.656,319.6561,0.093706704,-0.190386392,0,0,0,,0,49,49,53,1,2,TL,edivent,cursive,edivent_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,319.6575,319.8557,319.8557,320.3556,,,,,,,,,,,,,,1.9521,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,320.3561,322.3224,z,1,1.9521,,[],[],[],[],[],[],[],322.3225,324.3224,324.3225,324.3226,[],[],[],[],[],[],[],,324.3226,324.3227,0.093706704,-0.190386392,0,0,0,,0,50,50,24,1,2,RL,rasibal,cursive,rasibal_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,324.324,324.5223,324.5224,325.0224,,,,,,,,,,,,,,1.1202,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,52,0,325.0229,326.1559,m,1,1.1202,,[],[],[],[],[],[],[],326.1559,328.156,328.1561,328.1563,[],[],[],[],[],[],[],,328.1564,328.1565,0.093706704,-0.190386392,0,0,0,,0,51,51,115,1,2,word,LOGICAL,print,logical_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,328.1579,328.3558,328.356,328.8558,,,,,,,,,,,,,,1.5385,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,53,0,328.8564,330.4059,z,1,1.5385,,[],[],[],[],[],[],[],330.406,332.4055,332.4056,332.4057,[],[],[],[],[],[],[],,332.4057,332.4058,0.093706704,-0.190386392,0,0,0,,0,52,52,12,1,2,RL,gralekul,cursive,gralekul_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,332.4066,332.6055,332.6055,333.1058,,,,,,,,,,,,,,3.1595,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,54,0,333.1064,336.2728,z,1,3.1595,,[],[],[],[],[],[],[],336.2728,338.272,338.272,338.2721,[],[],[],[],[],[],[],,338.2722,338.2722,0.093706704,-0.190386392,0,0,0,,0,53,53,62,1,2,TL,opmital,cursive,opmital_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,338.2732,338.4727,338.4727,338.9728,,,,,,,,,,,,,,0.7648,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,55,1,338.9733,339.7394,m,1,0.7648,,[],[],[],[],[],[],[],339.7394,341.7395,341.7395,342.8227,[],[],[],[],[],[],[],m,342.8228,342.8228,0.093706704,-0.190386392,0,0,0,,0,54,54,154,1,2,word,STORAGE,print,storage_p.png,1.0814,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,342.8238,343.0227,343.0227,343.5228,,,,,,,,,,,,,,2.1154,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,56,0,343.5231,345.6394,m,1,2.1154,,[],[],[],[],[],[],[],345.6395,347.6395,347.6396,347.6397,[],[],[],[],[],[],[],,347.6399,347.64,0.093706704,-0.190386392,0,0,0,,0,55,55,102,1,2,word,DENSITY,print,density_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,347.6411,347.8396,347.8397,348.3396,,,,,,,,,,,,,,0.9366,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,57,1,348.34,349.2896,m,1,0.9366,,[],[],[],[],[],[],[],349.2897,351.2895,351.2896,352.4395,[],[],[],[],[],[],[],m,352.4395,352.4396,0.093706704,-0.190386392,0,0,0,,0,56,56,88,1,2,word,CAMERA,print,camera_p.png,1.1436,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,352.4402,352.6397,352.6397,353.1396,,,,,,,,,,,,,,2.824,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,58,0,353.1401,355.973,m,1,2.824,,[],[],[],[],[],[],[],355.9731,357.9726,357.9726,357.9728,[],[],[],[],[],[],[],,357.9729,357.973,0.093706704,-0.190386392,0,0,0,,0,57,57,134,1,2,word,QUALIFY,cursive,qualify_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,357.9743,358.1731,358.1732,358.6731,,,,,,,,,,,,,,4.8211,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,59,0,358.6735,363.5066,z,1,4.8211,,[],[],[],[],[],[],[],363.5067,365.5065,365.5065,365.5067,[],[],[],[],[],[],[],,365.5068,365.5068,0.093706704,-0.190386392,0,0,0,,0,58,58,56,1,2,TL,marnigal,cursive,marnigal_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,365.5081,365.7067,365.7068,366.2065,,,,,,,,,,,,,,3.8534,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,60,0,366.207,370.0733,z,1,3.8534,,[],[],[],[],[],[],[],370.0734,372.0731,372.0731,372.0733,[],[],[],[],[],[],[],,372.0733,372.0734,0.093706704,-0.190386392,0,0,0,,0,59,59,40,1,2,TL,bevoled,cursive,bevoled_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,372.0741,372.2732,372.2733,372.7733,,,,,,,,,,,,,,0.8034,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,61,0,372.7737,373.5901,m,1,0.8034,,[],[],[],[],[],[],[],373.5901,375.5896,375.5896,375.5899,[],[],[],[],[],[],[],,375.5899,375.5899,0.093706704,-0.187605834,0,0,0,,0,60,60,114,1,2,word,LOCATE,print,locate_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,375.5912,375.7896,375.7897,376.2894,,,,,,,,,,,,,,1.9652,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,62,0,376.2897,378.2565,z,1,1.9652,,[],[],[],[],[],[],[],378.2565,380.257,380.257,380.2572,[],[],[],[],[],[],[],,380.2573,380.2575,0.093706704,-0.187317195,0,0,0,,0,61,61,31,1,2,RL,spetisic,print,spetisic_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,380.2588,380.457,380.457,380.956,,,,,,,,,,,,,,0.7487,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,63,0,380.9565,381.707,m,1,0.7487,,[],[],[],[],[],[],[],381.7071,383.7069,383.707,383.7071,[],[],[],[],[],[],[],,383.7072,383.7072,0.093706704,-0.187317195,0,0,0,,0,62,62,152,1,2,word,SPECIMEN,print,specimen_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,383.7082,383.907,383.9071,384.4069,,,,,,,,,,,,,,2.0822,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,64,0,384.4075,386.4905,z,1,2.0822,,[],[],[],[],[],[],[],386.4906,388.49,388.49,388.4902,[],[],[],[],[],[],[],,388.4902,388.4903,0.093706704,-0.186744728,0,0,0,,0,63,63,1,1,2,RL,caleberia,print,caleberia_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,388.491,388.6893,388.6894,389.19,,,,,,,,,,,,,,1.7037,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,0,389.1905,390.9073,z,1,1.7037,,[],[],[],[],[],[],[],390.9074,392.9071,392.9072,392.9073,[],[],[],[],[],[],[],,392.9073,392.9074,0.093706704,-0.186460899,0,0,0,,0,64,64,16,1,2,RL,losipal,print,losipal_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,392.9086,393.107,393.1071,393.6071,,,,,,,,,,,,,,2.6867,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,66,0,393.6077,396.3073,m,1,2.6867,,[],[],[],[],[],[],[],396.3074,398.3061,398.3062,398.3063,[],[],[],[],[],[],[],,398.3064,398.3064,0.093706704,-0.186460899,0,0,0,,0,65,65,91,1,2,word,CARDINAL,cursive,cardinal_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,398.3074,398.5073,398.5073,399.0073,,,,,,,,,,,,,,1.4517,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,67,1,399.0079,400.474,z,1,1.4517,,[],[],[],[],[],[],[],400.4741,402.4734,402.4735,404.8738,[],[],[],[],[],[],[],m,404.8739,404.8739,0.093706704,-0.186177071,0,0,0,,0,66,66,0,1,2,RL,adnicory,print,adnicory_p.png,2.3977,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,404.8746,405.074,405.074,405.574,,,,,,,,,,,,,,0.9414,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,68,0,405.5744,406.5242,m,1,0.9414,,[],[],[],[],[],[],[],406.5242,408.5241,408.5242,408.5243,[],[],[],[],[],[],[],,408.5243,408.5244,0.093706704,-0.186177071,0,0,0,,0,67,67,89,1,2,word,CAPACITY,print,capacity_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,408.5254,408.7241,408.7242,409.2242,,,,,,,,,,,,,,1.6899,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,69,0,409.2247,410.9241,z,1,1.6899,,[],[],[],[],[],[],[],410.9242,412.9241,412.9243,412.9245,[],[],[],[],[],[],[],,412.9246,412.9247,0.093706704,-0.186177071,0,0,0,,0,68,68,50,1,2,TL,donimant,print,donimant_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,412.9262,413.1242,413.1243,413.6242,,,,,,,,,,,,,,0.8949,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,70,0,413.625,414.5239,z,1,0.8949,,[],[],[],[],[],[],[],414.524,416.5244,416.5244,416.5248,[],[],[],[],[],[],[],,416.5248,416.5249,0.093706704,-0.186177071,0,0,0,,0,69,69,32,1,2,RL,speniven,print,speniven_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,416.5265,416.7243,416.7244,417.2244,,,,,,,,,,,,,,2.3904,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,71,0,417.225,419.6243,z,1,2.3904,,[],[],[],[],[],[],[],419.6245,421.6245,421.6246,421.6248,[],[],[],[],[],[],[],,421.6249,421.625,0.093706704,-0.186177071,0,0,0,,0,70,70,34,1,2,RL,trilude,cursive,trilude_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,421.6264,421.8244,421.8245,422.3244,,,,,,,,,,,,,,0.8691,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,72,0,422.325,423.2078,z,1,0.8691,,[],[],[],[],[],[],[],423.2078,425.2079,425.208,425.2081,[],[],[],[],[],[],[],,425.2082,425.2082,0.093706704,-0.186177071,0,0,0,,0,71,71,18,1,2,RL,mesibine,print,mesibine_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,425.2093,425.4078,425.4079,425.9078,,,,,,,,,,,,,,0.9033,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,73,0,425.9083,426.8247,m,1,0.9033,,[],[],[],[],[],[],[],426.8247,428.8248,428.8249,428.8251,[],[],[],[],[],[],[],,428.8252,428.8252,0.093706704,-0.186177071,0,0,0,,0,72,72,110,1,2,word,HERITAGE,print,heritage_p.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,428.8268,429.0245,429.0245,429.5235,,,,,,,,,,,,,,1.654,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,74,0,429.5242,431.1912,z,1,1.654,,[],[],[],[],[],[],[],431.1913,433.1914,433.1914,433.1916,[],[],[],[],[],[],[],,433.1917,433.1918,0.093706704,-0.186177071,0,0,0,,0,73,73,14,1,2,RL,insibate,cursive,insibate_c.png,,,,,
,,,,31947,001,2025-10-26_18h49.20.093,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,433.193,433.3912,433.3912,433.8914,,,,,,,,,,,,,,2.4365,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,75,0,433.8919,436.3413,z,0,2.4365,,[],[],[],[],[],[],[],436.3414,438.3413,438.3414,438.3416,[],[],[],[],[],[],[],,438.3416,438.3417,0.093706704,-0.186177071,0,0,0,,0,74,74,142,1,2,word,REMOTE,cursive,remote_c.png,,,,,
