counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,547.632,547.8308,547.8309,548.3309,,,,,,,,,,,,,,0.9881,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,106,0,548.3312,549.3304,m,1,0.9881,,[],[],[],[],[],[],[],549.3305,551.3308,551.3308,551.331,[],[],[],[],[],[],[],,,,551.3311,551.3312,0.408866347,-0.019063523,0,0,0,,0,105,105,129,1,3,word,PARENT,print,parent_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,551.3322,551.5309,551.5309,552.0309,,,,,,,,,,,,,,0.8552,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,107,0,552.0313,552.8971,z,1,0.8552,,[],[],[],[],[],[],[],552.8972,554.8975,554.8976,554.8977,[],[],[],[],[],[],[],,,,554.8977,554.8978,0.408866347,-0.019063523,0,0,0,,0,106,106,63,1,3,TL,racidal,cursive,racidal_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,554.8989,555.0975,555.0976,555.5975,,,,,,,,,,,,,,0.8322,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,108,0,555.598,556.431,z,0,0.8322,,[],[],[],[],[],[],[],556.431,558.4309,558.4309,558.4311,[],[],[],[],[],[],[],,,,558.4311,558.4312,0.408866347,-0.019063523,0,0,0,,0,107,107,120,1,3,word,MILITARY,cursive,military_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,558.4322,558.6308,558.6308,559.1308,,,,,,,,,,,,,,1.4467,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,109,0,559.1313,560.5807,m,1,1.4467,,[],[],[],[],[],[],[],560.5808,562.5808,562.5808,562.581,[],[],[],[],[],[],[],,,,562.581,562.5811,0.408866347,-0.019063523,0,0,0,,0,108,108,138,1,3,word,REFUSAL,print,refusal_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,562.5822,562.7809,562.7809,563.2808,,,,,,,,,,,,,,0.7379,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,110,0,563.2813,564.0309,m,1,0.7379,,[],[],[],[],[],[],[],564.0309,566.0307,566.0309,566.031,[],[],[],[],[],[],[],,,,566.031,566.0311,0.408866347,-0.019063523,0,0,0,,0,109,109,83,1,3,word,ANIMAL,cursive,animal_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,566.0319,566.2307,566.2308,566.7307,,,,,,,,,,,,,,1.2245,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,111,0,566.7313,567.9641,z,0,1.2245,,[],[],[],[],[],[],[],567.9642,569.964,569.9641,569.9642,[],[],[],[],[],[],[],,,,569.9643,569.9643,0.408866347,-0.019063523,0,0,0,,0,110,110,126,1,3,word,OPTIMAL,cursive,optimal_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,569.9654,570.1641,570.1641,570.6641,,,,,,,,,,,,,,1.1645,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,112,1,570.6646,571.8308,z,1,1.1645,,[],[],[],[],[],[],[],571.8308,573.8308,573.8308,576.2807,[],[],[],[],[],[],[],z,2.4481,,576.2808,576.2809,0.408866347,-0.019063523,0,0,0,,0,111,111,38,1,3,TL,carnidal,print,carnidal_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,576.2817,576.4808,576.4808,576.9805,,,,,,,,,,,,,,1.266,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,113,0,576.9809,578.2476,m,1,1.266,,[],[],[],[],[],[],[],578.2477,580.2474,580.2475,580.2477,[],[],[],[],[],[],[],,,,580.2477,580.2479,0.408866347,-0.019063523,0,0,0,,0,112,112,134,1,3,word,QUALIFY,print,qualify_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,580.2489,580.4472,580.4472,580.9475,,,,,,,,,,,,,,1.0217,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,114,0,580.948,581.9808,z,1,1.0217,,[],[],[],[],[],[],[],581.9808,583.9799,583.9799,583.98,[],[],[],[],[],[],[],,,,583.98,583.9801,0.408866347,-0.019063523,0,0,0,,0,113,113,30,1,3,RL,strapely,print,strapely_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,583.981,584.1807,584.1807,584.6808,,,,,,,,,,,,,,2.7307,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,115,0,584.6813,587.414,m,1,2.7307,,[],[],[],[],[],[],[],587.4141,589.414,589.4141,589.4142,[],[],[],[],[],[],[],,,,589.4143,589.4144,0.408866347,-0.019063523,0,0,0,,0,114,114,153,1,3,word,STOLEN,cursive,stolen_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,589.4154,589.6141,589.6141,590.1141,,,,,,,,,,,,,,0.7486,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,116,0,590.1146,590.864,z,0,0.7486,,[],[],[],[],[],[],[],590.8641,592.864,592.8641,592.8642,[],[],[],[],[],[],[],,,,592.8642,592.8644,0.408866347,-0.019063523,0,0,0,,0,115,115,140,1,3,word,RELATIVE,cursive,relative_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,592.8658,593.0641,593.0642,593.5641,,,,,,,,,,,,,,1.5718,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,117,0,593.5645,595.1474,m,1,1.5718,,[],[],[],[],[],[],[],595.1475,597.1473,597.1474,597.1475,[],[],[],[],[],[],[],,,,597.1476,597.1477,0.408866347,-0.019063523,0,0,0,,0,116,116,92,1,3,word,CATEGORY,cursive,category_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,597.1487,597.3474,597.3474,597.8474,,,,,,,,,,,,,,1.1553,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,118,0,597.848,599.0138,z,1,1.1553,,[],[],[],[],[],[],[],599.014,601.014,601.0141,601.0143,[],[],[],[],[],[],[],,,,601.0144,601.0144,0.408866347,-0.019063523,0,0,0,,0,117,117,2,1,3,RL,betemit,print,betemit_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,601.0155,601.2141,601.2141,601.7141,,,,,,,,,,,,,,0.8882,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,119,0,601.7146,602.6141,z,1,0.8882,,[],[],[],[],[],[],[],602.6141,604.6141,604.6141,604.6143,[],[],[],[],[],[],[],,,,604.6144,604.6144,0.408866347,-0.019063523,0,0,0,,0,118,118,25,1,3,RL,retupar,print,retupar_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,604.6155,604.814,604.8141,605.314,,,,,,,,,,,,,,1.2715,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,120,0,605.3145,606.5975,z,1,1.2715,,[],[],[],[],[],[],[],606.5976,608.5974,608.5975,608.5976,[],[],[],[],[],[],[],,,,608.5976,608.5977,0.408866347,-0.01884793,0,0,0,,0,119,119,5,1,3,RL,capefory,cursive,capefory_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,608.5986,608.7973,608.7974,609.2975,,,,,,,,,,,,,,0.7881,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,121,0,609.2979,610.0974,m,1,0.7881,,[],[],[],[],[],[],[],610.0975,612.0974,612.0974,612.0976,[],[],[],[],[],[],[],,,,612.0976,612.0977,0.408866347,-0.01884793,0,0,0,,0,120,120,101,1,3,word,DELICATE,print,delicate_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,612.0987,612.2974,612.2974,612.7974,,,,,,,,,,,,,,0.8879,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,122,0,612.7979,613.6974,m,1,0.8879,,[],[],[],[],[],[],[],613.6975,615.6972,615.6973,615.6975,[],[],[],[],[],[],[],,,,615.6975,615.6976,0.408866347,-0.01884793,0,0,0,,0,121,121,156,1,3,word,TRIBUTE,print,tribute_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,615.6985,615.8974,615.8974,616.3973,,,,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,123,0,616.3977,617.1473,m,1,0.748,,[],[],[],[],[],[],[],617.1474,619.1472,619.1473,619.1474,[],[],[],[],[],[],[],,,,619.1476,619.1477,0.408866347,-0.01884793,0,0,0,,0,122,122,87,1,3,word,CAFETERIA,print,cafeteria_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,619.1486,619.3473,619.3473,619.8473,,,,,,,,,,,,,,0.6147,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,124,1,619.8479,620.4641,m,1,0.6147,,[],[],[],[],[],[],[],620.4641,622.464,622.4641,623.9973,[],[],[],[],[],[],[],m,1.5324,,623.9973,623.9974,0.408866347,-0.01884793,0,0,0,,0,123,123,146,1,3,word,RETIRE,print,retire_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,623.9984,624.1973,624.1974,624.6974,,,,,,,,,,,,,,1.0802,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,125,0,624.6979,625.7802,m,1,1.0802,,[],[],[],[],[],[],[],625.7803,627.7807,627.7807,627.7809,[],[],[],[],[],[],[],,,,627.7809,627.781,0.408866347,-0.01884793,0,0,0,,0,124,124,154,1,3,word,STORAGE,cursive,storage_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,627.7819,627.9806,627.9807,628.4807,,,,,,,,,,,,,,0.5379,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,126,0,628.4812,629.0307,m,1,0.5379,,[],[],[],[],[],[],[],629.0308,631.0307,631.0308,631.0309,[],[],[],[],[],[],[],,,,631.0309,631.031,0.408866347,-0.01884793,0,0,0,,0,125,125,131,1,3,word,POPULAR,print,popular_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,631.0322,631.2307,631.2307,631.7307,,,,,,,,,,,,,,0.7049,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,127,0,631.7311,632.4465,m,1,0.7049,,[],[],[],[],[],[],[],632.4466,634.4473,634.4474,634.4476,[],[],[],[],[],[],[],,,,634.4476,634.4476,0.408866347,-0.01884793,0,0,0,,0,126,126,151,1,3,word,SPECIFIC,print,specific_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,634.4486,634.6473,634.6474,635.1473,,,,,,,,,,,,,,0.9047,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,128,1,635.1477,636.0642,z,0,0.9047,,[],[],[],[],[],[],[],636.0643,638.0639,638.064,640.3807,[],[],[],[],[],[],[],z,2.3053,,640.3808,640.3809,0.408866347,-0.01884793,0,0,0,,0,127,127,99,1,3,word,DEBATE,cursive,debate_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,640.3819,640.5806,640.5806,641.0807,,,,,,,,,,,,,,0.8799,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,129,0,641.0812,641.9631,m,1,0.8799,,[],[],[],[],[],[],[],641.9631,643.9631,643.9632,643.9634,[],[],[],[],[],[],[],,,,643.9635,643.9635,0.408866347,-0.01884793,0,0,0,,0,128,128,102,1,3,word,DENSITY,print,density_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,643.9645,644.164,644.164,644.6639,,,,,,,,,,,,,,0.9814,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,130,1,644.6643,645.6472,z,1,0.9814,,[],[],[],[],[],[],[],645.6472,647.6473,647.6474,649.2138,[],[],[],[],[],[],[],m,1.5644,,649.2139,649.214,0.408866347,-0.01884793,0,0,0,,0,129,129,7,1,3,RL,cobeny,print,cobeny_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,649.2148,649.4139,649.4139,649.914,,,,,,,,,,,,,,0.9215,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,131,0,649.9146,650.8474,m,0,0.9215,,[],[],[],[],[],[],[],650.8474,652.8473,652.8473,652.8475,[],[],[],[],[],[],[],,,,652.8475,652.8476,0.408866347,-0.01884793,0,0,0,,0,130,130,44,1,3,TL,decilate,print,decilate_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,652.8486,653.0473,653.0473,653.5472,,,,,,,,,,,,,,0.7297,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,132,1,653.5478,654.2806,z,1,0.7297,,[],[],[],[],[],[],[],654.2807,656.2805,656.2806,657.464,[],[],[],[],[],[],[],m,1.1723,,657.4641,657.4642,0.408866347,-0.01884793,0,0,0,,0,131,131,22,1,3,RL,procogal,print,procogal_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,657.4652,657.6639,657.6639,658.1636,,,,,,,,,,,,,,0.8825,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,133,0,658.1638,659.0472,m,1,0.8825,,[],[],[],[],[],[],[],659.0472,661.0473,661.0473,661.0475,[],[],[],[],[],[],[],,,,661.0476,661.0477,0.408866347,-0.01884793,0,0,0,,0,132,132,80,1,3,word,ACADEMY,print,academy_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,661.0487,661.2472,661.2473,661.7473,,,,,,,,,,,,,,1.2381,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,134,0,661.7478,662.9973,z,0,1.2381,,[],[],[],[],[],[],[],662.9974,664.9973,664.9973,664.9975,[],[],[],[],[],[],[],,,,664.9975,664.9976,0.408866347,-0.01884793,0,0,0,,0,133,133,128,1,3,word,PACIFIC,cursive,pacific_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,664.9985,665.1973,665.1973,665.6973,,,,,,,,,,,,,,0.7728,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,135,0,665.6977,666.4806,m,1,0.7728,,[],[],[],[],[],[],[],666.4808,668.4807,668.4807,668.4808,[],[],[],[],[],[],[],,,,668.4808,668.481,0.408866347,-0.01884793,0,0,0,,0,134,134,147,1,3,word,ROMANTIC,cursive,romantic_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,668.482,668.6806,668.6806,669.1806,,,,,,,,,,,,,,0.855,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,136,1,669.1811,670.0474,z,0,0.855,,[],[],[],[],[],[],[],670.0475,672.0471,672.0471,673.2974,[],[],[],[],[],[],[],m,1.2499,,673.2975,673.2976,0.408866347,-0.01884793,0,0,0,,0,135,135,107,1,3,word,EVIDENT,cursive,evident_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,673.2985,673.4968,673.4968,673.9973,,,,,,,,,,,,,,2.0217,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,137,0,673.9979,676.0305,m,1,2.0217,,[],[],[],[],[],[],[],676.0306,678.0306,678.0306,678.0307,[],[],[],[],[],[],[],,,,678.0308,678.0309,0.408866347,-0.01884793,0,0,0,,0,136,136,136,1,3,word,RADICAL,cursive,radical_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,678.0319,678.2305,678.2306,678.7307,,,,,,,,,,,,,,2.1391,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,138,0,678.7311,680.8807,z,1,2.1391,,[],[],[],[],[],[],[],680.8808,682.8801,682.8801,682.8802,[],[],[],[],[],[],[],,,,682.8802,682.8803,0.408866347,-0.01884793,0,0,0,,0,137,137,32,1,3,TL,adacemy,print,adacemy_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,682.8807,683.0805,683.0806,683.5806,,,,,,,,,,,,,,2.1401,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,139,0,683.5811,685.7306,z,1,2.1401,,[],[],[],[],[],[],[],685.7307,687.7306,687.7307,687.7308,[],[],[],[],[],[],[],,,,687.7308,687.731,0.408866347,-0.01884793,0,0,0,,0,138,138,42,1,3,TL,detabe,cursive,detabe_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,687.7321,687.9306,687.9306,688.4303,,,,,,,,,,,,,,2.0318,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,140,0,688.4306,690.4638,z,1,2.0318,,[],[],[],[],[],[],[],690.4639,692.4639,692.4639,692.4641,[],[],[],[],[],[],[],,,,692.4641,692.4642,0.408866347,-0.01884793,0,0,0,,0,139,139,29,1,3,RL,selamor,cursive,selamor_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,692.4654,692.6639,692.6639,693.1638,,,,,,,,,,,,,,3.1316,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,141,0,693.1642,696.2971,m,1,3.1316,,[],[],[],[],[],[],[],696.2973,698.2972,698.2972,698.2974,[],[],[],[],[],[],[],,,,698.2975,698.2976,0.408866347,-0.01884793,0,0,0,,0,140,140,93,1,3,word,CEREMONY,cursive,ceremony_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,698.2986,698.4972,698.4972,698.9972,,,,,,,,,,,,,,0.9049,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,142,0,698.9977,699.9135,m,1,0.9049,,[],[],[],[],[],[],[],699.9135,701.9138,701.9138,701.914,[],[],[],[],[],[],[],,,,701.914,701.9141,0.408866347,-0.01884793,0,0,0,,0,141,141,141,1,3,word,RELIGION,print,religion_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,701.915,702.1138,702.1138,702.6139,,,,,,,,,,,,,,1.0886,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,143,1,702.6143,703.7139,z,0,1.0886,,[],[],[],[],[],[],[],703.714,705.7138,705.7138,708.6972,[],[],[],[],[],[],[],m,2.9823,,708.6973,708.6974,0.408866347,-0.01884793,0,0,0,,0,142,142,86,1,3,word,BESIDE,cursive,beside_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,708.6983,708.8972,708.8972,709.3972,,,,,,,,,,,,,,1.0385,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,144,0,709.3976,710.4473,z,1,1.0385,,[],[],[],[],[],[],[],710.4474,712.4471,712.4471,712.4473,[],[],[],[],[],[],[],,,,712.4473,712.4474,0.408866347,-0.01884793,0,0,0,,0,143,143,62,1,3,TL,prodive,print,prodive_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,712.4484,712.6472,712.6472,713.1468,,,,,,,,,,,,,,2.5808,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,145,1,713.1472,715.7304,m,0,2.5808,,[],[],[],[],[],[],[],715.7305,717.7304,717.7305,718.9305,[],[],[],[],[],[],[],m,1.1889,,718.9307,718.9308,0.408866347,-0.01884793,0,0,0,,0,144,144,73,1,3,TL,speficic,print,speficic_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,718.9318,719.1305,719.1306,719.6304,,,,,,,,,,,,,,4.6982,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,146,0,719.6309,724.3305,m,1,4.6982,,[],[],[],[],[],[],[],724.3305,726.3305,726.3305,726.3307,[],[],[],[],[],[],[],,,,726.3307,726.3309,0.408866347,-0.01884793,0,0,0,,0,145,145,109,1,3,word,GRATEFUL,cursive,grateful_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,726.3318,726.5305,726.5305,727.0304,,,,,,,,,,,,,,1.205,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,147,0,727.0309,728.2472,m,1,1.205,,[],[],[],[],[],[],[],728.2473,730.2473,730.2473,730.2474,[],[],[],[],[],[],[],,,,730.2475,730.2475,0.408866347,-0.01884793,0,0,0,,0,146,146,84,1,3,word,BELOVED,cursive,beloved_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,730.2485,730.4472,730.4472,730.9472,,,,,,,,,,,,,,0.832,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,148,0,730.9477,731.7804,z,1,0.832,,[],[],[],[],[],[],[],731.7804,733.7804,733.7804,733.7806,[],[],[],[],[],[],[],,,,733.7806,733.7807,0.408866347,-0.01884793,0,0,0,,0,147,147,13,1,3,RL,helicage,cursive,helicage_c.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,733.7815,733.9805,733.9805,734.4803,,,,,,,,,,,,,,0.6635,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,149,0,734.4808,735.1461,m,1,0.6635,,[],[],[],[],[],[],[],735.1462,737.1471,737.1471,737.1473,[],[],[],[],[],[],[],,,,737.1473,737.1474,0.408866347,-0.01884793,0,0,0,,0,148,148,98,1,3,word,CRIMINAL,print,criminal_p.png,,,,
,,,,31879,001,2025-10-19_22h05.46.076,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,737.1483,737.347,737.3471,737.847,,,,,,,,,,,,,,0.9821,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,150,0,737.8475,738.8304,z,0,0.9821,,[],[],[],[],[],[],[],738.8305,740.8304,740.8304,740.8306,[],[],[],[],[],[],[],,,,740.8306,740.8307,0.408866347,-0.01884793,0,0,0,,0,149,149,123,1,3,word,MODERATE,cursive,moderate_c.png,,,,
