counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,90.2116,90.4101,90.4102,90.9101,90.9112,91.7597,m,1,0.8386,,[],[],[],[],[],[],[],0.8386,1,91.7599,92.2599,0,5,5,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,92.2613,92.4588,92.4589,92.9599,92.961,94.4595,z,1,1.4781,,[],[],[],[],[],[],[],1.4781,1,94.4598,94.96,0,6,6,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,94.9613,95.1599,95.1599,95.6601,95.6613,99.7266,m,1,4.057,,[],[],[],[],[],[],[],4.057,1,99.7267,100.2266,0,7,7,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,100.2284,100.4267,100.4268,100.9267,100.9275,101.7431,z,1,0.7941,,[],[],[],[],[],[],[],0.7941,1,101.7433,102.2433,0,8,8,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,102.2447,102.4431,102.4432,102.9433,102.9444,103.7432,z,1,0.7795,,[],[],[],[],[],[],[],0.7795,1,103.7433,104.2435,0,9,9,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,104.2451,104.443,104.4431,104.9431,104.9444,105.6755,m,1,0.7167,,[],[],[],[],[],[],[],0.7167,1,105.6756,106.1769,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,106.1784,106.3765,106.3766,106.8758,106.8769,107.6429,z,1,0.7436,,[],[],[],[],[],[],[],0.7436,1,107.643,108.1433,0,11,11,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,108.1448,108.3421,108.3421,108.8428,108.8439,109.4254,m,1,0.5612,,[],[],[],[],[],[],[],0.5612,1,109.4254,109.9256,0,12,12,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,109.9269,110.1264,110.1265,110.6255,110.6267,111.2098,m,1,0.564,,[],[],[],[],[],[],[],0.564,1,111.2099,111.71,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,111.7116,111.9086,111.9088,112.41,112.411,113.0432,z,1,0.6122,,[],[],[],[],[],[],[],0.6122,1,113.0433,113.5432,0,14,14,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,113.5448,113.7432,113.7432,114.2433,114.2445,114.9099,z,1,0.6433,,[],[],[],[],[],[],[],0.6433,1,114.91,115.409,0,15,15,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.4153,116.8434,space,1.4017,,-0.103693954,0.111807914,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,116.8561,117.0434,117.0435,117.5423,,,,,,,,,,,,,,1.6569,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,117.5441,119.2093,m,1,1.6569,,[],[],[],[],[],[],[],119.2094,121.2103,121.2106,121.2144,[],[],[],[],[],[],[],,121.2146,121.2163,-0.103693954,0.111807914,0,0,0,,0,0,0,86,1,2,word,BESIDE,cursive,beside_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,121.2171,121.4098,121.4099,121.9099,,,,,,,,,,,,,,3.3293,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,121.9106,125.2429,z,1,3.3293,,[],[],[],[],[],[],[],125.243,127.2432,127.2433,127.2437,[],[],[],[],[],[],[],,127.2437,127.2439,-0.103693954,0.111807914,0,0,0,,0,1,1,27,1,2,RL,repifion,cursive,repifion_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,127.2454,127.4434,127.4435,127.9422,,,,,,,,,,,,,,0.953,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,127.9429,128.9098,m,1,0.953,,[],[],[],[],[],[],[],128.9099,130.9101,130.9102,130.9105,[],[],[],[],[],[],[],,130.9106,130.9107,-0.103693954,0.111807914,0,0,0,,0,2,2,140,1,2,word,RELATIVE,print,relative_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,130.912,131.1098,131.1099,131.6099,,,,,,,,,,,,,,1.4534,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,0,131.6104,133.0763,m,1,1.4534,,[],[],[],[],[],[],[],133.0764,135.0754,135.0755,135.0758,[],[],[],[],[],[],[],,135.0759,135.076,-0.103693954,0.111807914,0,0,0,,0,3,3,107,1,2,word,EVIDENT,cursive,evident_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,135.0771,135.2761,135.2763,135.7765,,,,,,,,,,,,,,0.7517,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,5,0,135.7773,136.5431,m,1,0.7517,,[],[],[],[],[],[],[],136.5432,138.5432,138.5433,138.5436,[],[],[],[],[],[],[],,138.5436,138.5438,-0.103693954,0.111807914,0,0,0,,0,4,4,99,1,2,word,DEBATE,print,debate_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,138.5453,138.743,138.7431,139.2426,,,,,,,,,,,,,,0.8165,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,139.2428,140.0597,z,1,0.8165,,[],[],[],[],[],[],[],140.0598,142.0597,142.0598,142.06,[],[],[],[],[],[],[],,142.0602,142.0603,-0.103693954,0.111807914,0,0,0,,0,5,5,16,1,2,RL,losipal,print,losipal_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,142.0615,142.2599,142.26,142.759,,,,,,,,,,,,,,1.7562,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,0,142.7597,144.5253,z,1,1.7562,,[],[],[],[],[],[],[],144.5253,146.5266,146.5267,146.5271,[],[],[],[],[],[],[],,146.5271,146.5273,-0.103693954,0.111807914,0,0,0,,0,6,6,53,1,2,TL,edivent,cursive,edivent_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,146.5286,146.7265,146.7265,147.2264,,,,,,,,,,,,,,1.0358,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,1,147.2272,148.2764,z,1,1.0358,,[],[],[],[],[],[],[],148.2766,150.2766,150.2768,154.3933,[],[],[],[],[],[],[],m,154.3934,154.3936,-0.103693954,0.111807914,0,0,0,,0,7,7,64,1,2,TL,paficic,print,paficic_p.png,4.1066,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,154.3949,154.593,154.593,155.093,,,,,,,,,,,,,,1.165,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,9,1,155.0938,156.26,z,1,1.165,,[],[],[],[],[],[],[],156.2601,158.2598,158.2599,159.6596,[],[],[],[],[],[],[],m,159.6596,159.6597,-0.103693954,0.111807914,0,0,0,,0,8,8,9,1,2,RL,denficy,print,denficy_p.png,1.3975,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,159.6607,159.8597,159.8598,160.3599,,,,,,,,,,,,,,0.8702,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,0,160.3607,161.2429,z,1,0.8702,,[],[],[],[],[],[],[],161.243,163.2431,163.2431,163.2434,[],[],[],[],[],[],[],,163.2435,163.2437,-0.103693954,0.111807914,0,0,0,,0,9,9,15,1,2,RL,linedal,print,linedal_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,163.2452,163.4421,163.4421,163.9419,,,,,,,,,,,,,,0.8868,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,11,0,163.9427,164.8427,m,1,0.8868,,[],[],[],[],[],[],[],164.8427,166.843,166.843,166.8435,[],[],[],[],[],[],[],,166.8435,166.8437,-0.103693954,0.111807914,0,0,0,,0,10,10,112,1,2,word,LIBERAL,print,liberal_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,166.8453,167.0426,167.0426,167.5421,,,,,,,,,,,,,,1.2155,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,167.5428,168.7594,z,1,1.2155,,[],[],[],[],[],[],[],168.7595,170.76,170.76,170.7603,[],[],[],[],[],[],[],,170.7603,170.7605,-0.103693954,0.111807914,0,0,0,,0,11,11,5,1,2,RL,clisimal,cursive,clisimal_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,170.7618,170.9599,170.96,171.4598,,,,,,,,,,,,,,0.969,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,171.4605,172.443,z,0,0.969,,[],[],[],[],[],[],[],172.4432,174.442,174.442,174.4422,[],[],[],[],[],[],[],,174.4423,174.4424,-0.103693954,0.111807914,0,0,0,,0,12,12,138,1,2,word,REFUSAL,cursive,refusal_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,174.4438,174.6431,174.6431,175.1421,,,,,,,,,,,,,,1.2534,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,0,175.1429,176.4094,m,1,1.2534,,[],[],[],[],[],[],[],176.4096,178.4099,178.4099,178.4101,[],[],[],[],[],[],[],,178.4102,178.4104,-0.103693954,0.111807914,0,0,0,,0,13,13,136,1,2,word,RADICAL,cursive,radical_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,178.4117,178.6086,178.6087,179.1096,,,,,,,,,,,,,,2.1313,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,15,0,179.1104,181.2428,m,1,2.1313,,[],[],[],[],[],[],[],181.2428,183.2432,183.2433,183.2435,[],[],[],[],[],[],[],,183.2436,183.2437,-0.103693954,0.111807914,0,0,0,,0,14,14,124,1,2,word,NUMERICAL,cursive,numerical_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,183.2451,183.4429,183.443,183.9422,,,,,,,,,,,,,,1.8865,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,183.9429,185.8432,z,0,1.8865,,[],[],[],[],[],[],[],185.8433,187.843,187.843,187.8433,[],[],[],[],[],[],[],,187.8434,187.8435,-0.103693954,0.111807914,0,0,0,,0,15,15,125,1,2,word,OPERATOR,cursive,operator_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,187.8448,188.0431,188.0432,188.542,,,,,,,,,,,,,,1.1476,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,188.5428,189.6926,z,1,1.1476,,[],[],[],[],[],[],[],189.6927,191.6919,191.6919,191.692,[],[],[],[],[],[],[],,191.692,191.6921,-0.103693954,0.111807914,0,0,0,,0,16,16,72,1,2,TL,revomal,print,revomal_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,191.6932,191.8931,191.8931,192.3927,,,,,,,,,,,,,,0.8145,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,18,0,192.3933,193.2091,m,1,0.8145,,[],[],[],[],[],[],[],193.2091,195.2098,195.2098,195.2101,[],[],[],[],[],[],[],,195.2101,195.2104,-0.103693954,0.111807914,0,0,0,,0,17,17,144,1,2,word,RESIDENT,print,resident_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,195.2117,195.4098,195.4099,195.9088,,,,,,,,,,,,,,0.5543,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,195.9094,196.4752,m,1,0.5543,,[],[],[],[],[],[],[],196.4752,198.4761,198.4762,198.4764,[],[],[],[],[],[],[],,198.4765,198.4766,-0.103693954,0.111807914,0,0,0,,0,18,18,157,1,2,word,VALIDITY,print,validity_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,198.4778,198.6754,198.6754,199.1763,,,,,,,,,,,,,,2.1446,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,199.1771,201.3261,z,1,2.1446,,[],[],[],[],[],[],[],201.3261,203.3265,203.3266,203.3268,[],[],[],[],[],[],[],,203.3269,203.3271,-0.103693954,0.111807914,0,0,0,,0,19,19,29,1,2,RL,samite,cursive,samite_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,203.3283,203.5264,203.5264,204.0253,,,,,,,,,,,,,,1.1379,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,21,1,204.0259,205.1764,m,0,1.1379,,[],[],[],[],[],[],[],205.1764,207.1754,207.1754,208.7251,[],[],[],[],[],[],[],z,208.7251,208.7252,-0.103693954,0.111807914,0,0,0,,0,20,20,74,1,2,TL,rerite,cursive,rerite_c.png,1.5379,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,208.7266,208.9254,208.9255,209.426,,,,,,,,,,,,,,1.173,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,22,0,209.4264,210.6096,z,1,1.173,,[],[],[],[],[],[],[],210.6097,212.6094,212.6095,212.6098,[],[],[],[],[],[],[],,212.6098,212.61,-0.103693954,0.111807914,0,0,0,,0,21,21,49,1,2,TL,dedace,print,dedace_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,212.6114,212.8093,212.8093,213.3095,,,,,,,,,,,,,,1.4571,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,0,213.3102,214.7752,z,1,1.4571,,[],[],[],[],[],[],[],214.7753,216.7761,216.7762,216.7765,[],[],[],[],[],[],[],,216.7766,216.7766,-0.103693954,0.111807914,0,0,0,,0,22,22,45,1,2,TL,carnidal,cursive,carnidal_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,216.7781,216.9755,216.9755,217.4751,,,,,,,,,,,,,,0.7721,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,24,0,217.4755,218.2595,z,1,0.7721,,[],[],[],[],[],[],[],218.2596,220.2595,220.2596,220.2598,[],[],[],[],[],[],[],,220.2599,220.26,-0.103693954,0.111807914,0,0,0,,0,23,23,13,1,2,RL,helicage,print,helicage_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,220.2613,220.4596,220.4596,220.9596,,,,,,,,,,,,,,0.9193,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,220.9603,221.8926,m,1,0.9193,,[],[],[],[],[],[],[],221.8927,223.8929,223.893,223.8932,[],[],[],[],[],[],[],,223.8933,223.8934,-0.103693954,0.111807914,0,0,0,,0,24,24,156,1,2,word,TRIBUTE,cursive,tribute_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,223.8946,224.0925,224.0926,224.5928,,,,,,,,,,,,,,0.703,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,26,0,224.5934,225.3091,z,1,0.703,,[],[],[],[],[],[],[],225.3092,227.3097,227.3097,227.3099,[],[],[],[],[],[],[],,227.31,227.3102,-0.103693954,0.111807914,0,0,0,,0,25,25,38,1,2,TL,atameur,cursive,atameur_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,227.3116,227.5094,227.5094,228.0094,,,,,,,,,,,,,,0.6197,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,27,1,228.01,228.6418,m,1,0.6197,,[],[],[],[],[],[],[],228.6419,230.643,230.643,231.6593,[],[],[],[],[],[],[],m,231.6594,231.6595,-0.103693954,0.111807914,0,0,0,,0,26,26,104,1,2,word,DOMINANT,print,dominant_p.png,1.0139,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,231.6607,231.8595,231.8596,232.3587,,,,,,,,,,,,,,1.3826,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,28,1,232.3594,233.7429,m,1,1.3826,,[],[],[],[],[],[],[],233.7429,235.7423,235.7424,236.7757,[],[],[],[],[],[],[],m,236.7758,236.7759,-0.103693954,0.111807914,0,0,0,,0,27,27,128,1,2,word,PACIFIC,print,pacific_p.png,1.0209,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,236.7766,236.976,236.976,237.476,,,,,,,,,,,,,,1.223,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,29,1,237.4766,238.7093,z,1,1.223,,[],[],[],[],[],[],[],238.7093,240.7095,240.7095,241.5092,[],[],[],[],[],[],[],m,241.5093,241.5093,-0.103693954,0.111807914,0,0,0,,0,28,28,70,1,2,TL,retalive,print,retalive_p.png,0.7985,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,241.5103,241.7086,241.7087,242.2091,,,,,,,,,,,,,,1.0513,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,30,0,242.2099,243.2763,m,1,1.0513,,[],[],[],[],[],[],[],243.2764,245.2757,245.2757,245.276,[],[],[],[],[],[],[],,245.2761,245.2762,-0.103693954,0.111807914,0,0,0,,0,29,29,115,1,2,word,LOGICAL,print,logical_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,245.2777,245.4749,245.475,245.976,,,,,,,,,,,,,,0.7238,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,31,0,245.9765,246.7093,z,1,0.7238,,[],[],[],[],[],[],[],246.7095,248.7095,248.7095,248.7097,[],[],[],[],[],[],[],,248.7098,248.71,-0.103693954,0.111807914,0,0,0,,0,30,30,78,1,2,TL,stogare,print,stogare_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,248.7115,248.9086,248.9086,249.4096,,,,,,,,,,,,,,1.1519,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,32,0,249.4104,250.575,m,1,1.1519,,[],[],[],[],[],[],[],250.575,252.576,252.5761,252.5763,[],[],[],[],[],[],[],,252.5763,252.5763,-0.103693954,0.111807914,0,0,0,,0,31,31,80,1,2,word,ACADEMY,cursive,academy_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,252.5775,252.7758,252.7758,253.2762,,,,,,,,,,,,,,1.4008,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,33,0,253.2771,254.6927,m,1,1.4008,,[],[],[],[],[],[],[],254.6927,256.6917,256.6917,256.6919,[],[],[],[],[],[],[],,256.6919,256.6921,-0.103693954,0.111807914,0,0,0,,0,32,32,131,1,2,word,POPULAR,cursive,popular_c.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,256.6935,256.893,256.8931,257.3928,,,,,,,,,,,,,,1.0353,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,34,0,257.3936,258.4426,z,1,1.0353,,[],[],[],[],[],[],[],258.4428,260.4417,260.4418,260.442,[],[],[],[],[],[],[],,260.442,260.4421,-0.103693954,0.111807914,0,0,0,,0,33,33,18,1,2,RL,mesibine,print,mesibine_p.png,,,,,,
,,,,32007,001,2025-11-16_17h08.27.345,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,260.4435,260.6427,260.6429,261.1429,,,,,,,,,,,,,,0.9814,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,35,1,261.1435,262.126,m,1,0.9814,,[],[],[],[],[],[],[],262.1261,264.1261,264.1263,266.1091,[],[],[],[],[],[],[],m,266.1091,266.1092,-0.103693954,0.111807914,0,0,0,,0,34,34,152,1,2,word,SPECIMEN,print,specimen_p.png,1.9818,,,,,
