counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,38.0597,38.2573,38.2574,38.7573,38.7583,40.7915,z,1,2.0247,,[],[],[],[],[],[],[],2.0247,1,40.7923,41.2916,0,5,5,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,41.293,41.4916,41.4916,41.9907,41.9917,43.6919,m,0,1.6798,,[],[],[],[],[],[],[],1.6798,0,43.6928,44.1916,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,44.1929,44.3917,44.3917,44.8916,44.8927,45.7917,m,1,0.879,,[],[],[],[],[],[],[],0.879,1,45.7927,46.2916,0,7,7,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,46.293,46.4908,46.4909,46.9916,46.9927,47.8917,m,1,0.8801,,[],[],[],[],[],[],[],0.8801,1,47.8919,48.3907,0,8,8,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,48.3921,48.5915,48.5917,49.0916,49.0927,49.8916,m,1,0.7884,,[],[],[],[],[],[],[],0.7884,1,49.8917,50.3916,0,9,9,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,50.3929,50.5916,50.5916,51.0916,51.0924,53.4415,z,1,2.3401,,[],[],[],[],[],[],[],2.3401,1,53.4416,53.9417,0,10,10,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,53.943,54.1416,54.1416,54.6408,54.6416,55.4416,z,1,0.7802,,[],[],[],[],[],[],[],0.7802,1,55.4418,55.9406,0,11,11,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,55.942,56.1415,56.1415,56.6407,56.6415,57.675,m,1,1.0127,,[],[],[],[],[],[],[],1.0127,1,57.6751,58.1741,0,12,12,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,58.1754,58.3749,58.3749,58.8748,58.8757,59.824,m,1,0.9309,,[],[],[],[],[],[],[],0.9309,1,59.8242,60.3239,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,60.3252,60.5239,60.524,61.0248,61.0258,62.0083,m,1,0.9752,,[],[],[],[],[],[],[],0.9752,1,62.0085,62.5074,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,62.5087,62.7073,62.7074,63.2082,63.2091,64.0417,m,1,0.8165,,[],[],[],[],[],[],[],0.8165,1,64.0418,64.5406,0,15,15,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5462,65.4252,,-0.020177333,-0.405255373,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,65.4396,65.6249,65.6251,66.1249,,,,,,,,,,,,,,1.1188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,66.1264,67.2587,m,1,1.1188,,[],[],[],[],[],[],[],67.2591,69.2584,69.2587,69.2612,[],[],[],[],[],[],[],,69.2613,69.2624,-0.020177333,-0.405255373,0,0,0,,0,0,0,93,1,3,word,CEREMONY,cursive,ceremony_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,69.263,69.4571,69.4572,69.9582,,,,,,,,,,,,,,0.7705,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,1,69.9587,70.7417,z,1,0.7705,,[],[],[],[],[],[],[],70.7418,72.7415,72.7416,78.3751,[],[],[],[],[],[],[],z,78.3752,78.3753,-0.020177333,-0.405255373,0,0,0,,0,1,1,4,1,3,RL,cafigal,cursive,cafigal_c.png,5.6216,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,78.3766,78.5748,78.5749,79.0748,,,,,,,,,,,,,,0.9805,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,3,0,79.0754,80.0581,m,0,0.9805,,[],[],[],[],[],[],[],80.0582,82.0572,82.0573,82.0575,[],[],[],[],[],[],[],,82.0576,82.0577,-0.020177333,-0.405255373,0,0,0,,0,2,2,77,1,3,TL,vadility,cursive,vadility_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,82.0589,82.2582,82.2582,82.7577,,,,,,,,,,,,,,1.631,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,82.7584,84.3914,z,1,1.631,,[],[],[],[],[],[],[],84.3915,86.3915,86.3915,86.3918,[],[],[],[],[],[],[],,86.3918,86.3919,-0.020177333,-0.405255373,0,0,0,,0,3,3,17,1,3,RL,motide,cursive,motide_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,86.393,86.5907,86.5907,87.0914,,,,,,,,,,,,,,2.0898,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,87.092,89.1915,m,1,2.0898,,[],[],[],[],[],[],[],89.1915,91.1914,91.1915,91.1918,[],[],[],[],[],[],[],,91.1918,91.1919,-0.020177333,-0.405255373,0,0,0,,0,4,4,143,1,3,word,REMOVAL,cursive,removal_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,91.1931,91.3904,91.3905,91.8914,,,,,,,,,,,,,,1.1206,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,1,91.892,93.0241,m,1,1.1206,,[],[],[],[],[],[],[],93.0242,95.0248,95.0249,97.6749,[],[],[],[],[],[],[],z,97.675,97.6753,-0.020177333,-0.405255373,0,0,0,,0,5,5,147,1,3,word,ROMANTIC,cursive,romantic_c.png,2.6475,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,97.6763,97.8739,97.8739,98.3748,,,,,,,,,,,,,,2.6282,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,1,98.3753,101.0081,z,0,2.6282,,[],[],[],[],[],[],[],101.0082,103.0081,103.0082,107.3581,[],[],[],[],[],[],[],z,107.3582,107.3584,-0.020177333,-0.405255373,0,0,0,,0,6,6,92,1,3,word,CATEGORY,cursive,category_c.png,4.338,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,107.3596,107.558,107.558,108.058,,,,,,,,,,,,,,0.9465,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,1,108.0585,109.0079,m,0,0.9465,,[],[],[],[],[],[],[],109.0081,111.0081,111.0081,112.3077,[],[],[],[],[],[],[],m,112.3078,112.3079,-0.020177333,-0.405255373,0,0,0,,0,7,7,62,1,3,TL,prodive,print,prodive_p.png,1.2988,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,112.3089,112.508,112.5081,113.0082,,,,,,,,,,,,,,1.4631,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,113.0086,114.4747,m,1,1.4631,,[],[],[],[],[],[],[],114.4748,116.4737,116.4738,116.474,[],[],[],[],[],[],[],,116.4741,116.4741,-0.020177333,-0.405255373,0,0,0,,0,8,8,132,1,3,word,PROPOSAL,print,proposal_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,116.4753,116.6747,116.6747,117.1747,,,,,,,,,,,,,,0.9473,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,117.1752,118.1239,z,1,0.9473,,[],[],[],[],[],[],[],118.124,120.1247,120.1247,120.1249,[],[],[],[],[],[],[],,120.125,120.1251,-0.020177333,-0.405255373,0,0,0,,0,9,9,0,1,3,RL,afaneur,print,afaneur_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,120.1263,120.3246,120.3247,120.8248,,,,,,,,,,,,,,0.8232,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,120.8252,121.6581,m,1,0.8232,,[],[],[],[],[],[],[],121.6582,123.658,123.6581,123.6582,[],[],[],[],[],[],[],,123.6582,123.6584,-0.020177333,-0.405255373,0,0,0,,0,10,10,146,1,3,word,RETIRE,print,retire_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,123.6595,123.8581,123.8581,124.357,,,,,,,,,,,,,,1.4975,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,124.3575,125.857,m,0,1.4975,,[],[],[],[],[],[],[],125.8571,127.8579,127.8581,127.8582,[],[],[],[],[],[],[],,127.8583,127.8583,-0.020177333,-0.405255373,0,0,0,,0,11,11,39,1,3,TL,clicinal,print,clicinal_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,127.8594,128.0581,128.0582,128.5571,,,,,,,,,,,,,,1.9726,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,128.5576,130.5416,m,1,1.9726,,[],[],[],[],[],[],[],130.5416,132.5414,132.5415,132.5416,[],[],[],[],[],[],[],,132.5416,132.5418,-0.020177333,-0.405255373,0,0,0,,0,12,12,136,1,3,word,RADICAL,cursive,radical_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,132.5429,132.7414,132.7414,133.2404,,,,,,,,,,,,,,1.2816,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,133.2409,134.5237,m,0,1.2816,,[],[],[],[],[],[],[],134.5238,136.5237,136.5237,136.524,[],[],[],[],[],[],[],,136.524,136.5241,-0.020177333,-0.405255373,0,0,0,,0,13,13,51,1,3,TL,liretal,print,liretal_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,136.5252,136.7237,136.7237,137.2246,,,,,,,,,,,,,,1.1311,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,137.2251,138.3579,m,1,1.1311,,[],[],[],[],[],[],[],138.358,140.3571,140.3571,140.3573,[],[],[],[],[],[],[],,140.3573,140.3574,-0.020177333,-0.405255373,0,0,0,,0,14,14,98,1,3,word,CRIMINAL,print,criminal_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,140.3586,140.558,140.5581,141.058,,,,,,,,,,,,,,2.505,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,141.0584,143.5747,z,1,2.505,,[],[],[],[],[],[],[],143.5748,145.5747,145.5747,145.5749,[],[],[],[],[],[],[],,145.575,145.575,-0.020177333,-0.405255373,0,0,0,,0,15,15,35,1,3,TL,cateferia,print,cateferia_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,145.5762,145.7746,145.7746,146.2746,,,,,,,,,,,,,,1.5573,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,1,146.2751,147.8415,m,1,1.5573,,[],[],[],[],[],[],[],147.8416,149.8413,149.8413,152.4414,[],[],[],[],[],[],[],z,152.4415,152.4417,-0.020177333,-0.405255373,0,0,0,,0,16,16,83,1,3,word,ANIMAL,cursive,animal_c.png,2.5878,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,152.4429,152.6413,152.6413,153.1404,,,,,,,,,,,,,,1.1383,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,153.1409,154.2913,m,1,1.1383,,[],[],[],[],[],[],[],154.2914,156.2903,156.2904,156.2906,[],[],[],[],[],[],[],,156.2907,156.2907,-0.020177333,-0.405255373,0,0,0,,0,17,17,97,1,3,word,COVERAGE,print,coverage_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,156.292,156.4904,156.4904,156.9903,,,,,,,,,,,,,,1.9373,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,156.9909,158.9414,m,1,1.9373,,[],[],[],[],[],[],[],158.9415,160.9413,160.9414,160.9416,[],[],[],[],[],[],[],,160.9416,160.9418,-0.020177333,-0.405255373,0,0,0,,0,18,18,151,1,3,word,SPECIFIC,print,specific_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,160.9431,161.1404,161.1405,161.6413,,,,,,,,,,,,,,1.557,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,1,161.6418,163.2079,z,1,1.557,,[],[],[],[],[],[],[],163.2081,165.207,165.207,166.908,[],[],[],[],[],[],[],m,166.9081,166.9082,-0.020177333,-0.405255373,0,0,0,,0,19,19,2,1,3,RL,betemit,print,betemit_p.png,1.6903,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,166.9095,167.108,167.1081,167.607,,,,,,,,,,,,,,1.5887,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,167.6075,169.207,m,1,1.5887,,[],[],[],[],[],[],[],169.2072,171.207,171.207,171.2072,[],[],[],[],[],[],[],,171.2073,171.2074,-0.020177333,-0.405255373,0,0,0,,0,20,20,101,1,3,word,DELICATE,print,delicate_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,171.2085,171.407,171.4071,171.9078,,,,,,,,,,,,,,1.3566,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,171.9084,173.274,m,1,1.3566,,[],[],[],[],[],[],[],173.2741,175.2745,175.2746,175.2747,[],[],[],[],[],[],[],,175.2747,175.2749,-0.020177333,-0.405255373,0,0,0,,0,21,21,142,1,3,word,REMOTE,print,remote_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,175.2759,175.4745,175.4746,175.9745,,,,,,,,,,,,,,4.3199,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,23,0,175.975,180.308,m,0,4.3199,,[],[],[],[],[],[],[],180.3081,182.3069,182.3069,182.3071,[],[],[],[],[],[],[],,182.3072,182.3073,-0.020177333,-0.405255373,0,0,0,,0,22,22,38,1,3,TL,carnidal,print,carnidal_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,182.3084,182.5079,182.5079,183.0078,,,,,,,,,,,,,,3.2866,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,24,0,183.0083,186.3079,z,1,3.2866,,[],[],[],[],[],[],[],186.3081,188.3076,188.3076,188.3078,[],[],[],[],[],[],[],,188.3079,188.3079,-0.020177333,-0.405255373,0,0,0,,0,23,23,52,1,3,TL,locigal,cursive,locigal_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,188.3088,188.5069,188.5069,189.0069,,,,,,,,,,,,,,1.607,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,25,0,189.0073,190.6245,z,1,1.607,,[],[],[],[],[],[],[],190.6246,192.6236,192.6236,192.6238,[],[],[],[],[],[],[],,192.6239,192.624,-0.020177333,-0.405255373,0,0,0,,0,24,24,56,1,3,TL,meromy,print,meromy_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,192.6251,192.8245,192.8245,193.3245,,,,,,,,,,,,,,1.1976,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,26,0,193.3249,194.5244,m,1,1.1976,,[],[],[],[],[],[],[],194.5245,196.5236,196.5237,196.5238,[],[],[],[],[],[],[],,196.5239,196.5239,-0.020177333,-0.405255373,0,0,0,,0,25,25,133,1,3,word,PROVIDE,print,provide_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,196.5252,196.7244,196.7245,197.2245,,,,,,,,,,,,,,1.3813,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,27,0,197.2249,198.6078,m,0,1.3813,,[],[],[],[],[],[],[],198.6078,200.6077,200.6078,200.6081,[],[],[],[],[],[],[],,200.6082,200.6083,-0.020177333,-0.405255373,0,0,0,,0,26,26,40,1,3,TL,condiser,print,condiser_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,200.6094,200.8078,200.8079,201.3069,,,,,,,,,,,,,,2.5558,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,28,0,201.3074,203.8736,z,1,2.5558,,[],[],[],[],[],[],[],203.8738,205.8745,205.8745,205.8747,[],[],[],[],[],[],[],,205.8747,205.8749,-0.020177333,-0.405255373,0,0,0,,0,27,27,44,1,3,TL,decilate,print,decilate_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,205.876,206.0745,206.0746,206.5744,,,,,,,,,,,,,,2.3747,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,29,0,206.575,208.957,z,1,2.3747,,[],[],[],[],[],[],[],208.9571,210.9578,210.9578,210.958,[],[],[],[],[],[],[],,210.9581,210.9581,-0.020177333,-0.405255373,0,0,0,,0,28,28,46,1,3,TL,distupe,print,distupe_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,210.9593,211.1577,211.1577,211.6577,,,,,,,,,,,,,,2.4308,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,30,0,211.6582,214.0901,z,1,2.4308,,[],[],[],[],[],[],[],214.0902,216.0903,216.0903,216.0906,[],[],[],[],[],[],[],,216.0906,216.0907,-0.020177333,-0.405255373,0,0,0,,0,29,29,47,1,3,TL,elarobate,print,elarobate_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,216.0918,216.2911,216.2911,216.7911,,,,,,,,,,,,,,1.1824,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,31,0,216.7915,217.9748,z,1,1.1824,,[],[],[],[],[],[],[],217.9748,219.9744,219.9745,219.9746,[],[],[],[],[],[],[],,219.9747,219.9748,-0.020177333,-0.405255373,0,0,0,,0,30,30,31,1,3,RL,trilude,print,trilude_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,219.9759,220.1744,220.1744,220.6735,,,,,,,,,,,,,,2.8228,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,32,0,220.674,223.5069,z,1,2.8228,,[],[],[],[],[],[],[],223.507,225.5077,225.5077,225.5078,[],[],[],[],[],[],[],,225.5079,225.508,-0.020177333,-0.405255373,0,0,0,,0,31,31,30,1,3,RL,strapely,print,strapely_p.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,225.5091,225.7077,225.7078,226.2068,,,,,,,,,,,,,,4.9708,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,33,0,226.2073,231.1911,z,0,4.9708,,[],[],[],[],[],[],[],231.1912,233.191,233.1911,233.1912,[],[],[],[],[],[],[],,233.1913,233.1914,-0.020177333,-0.405255373,0,0,0,,0,32,32,108,1,3,word,FORTUNE,cursive,fortune_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,233.1924,233.391,233.391,233.8909,,,,,,,,,,,,,,4.0042,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,34,0,233.8914,237.9078,m,0,4.0042,,[],[],[],[],[],[],[],237.9078,239.9069,239.9069,239.9071,[],[],[],[],[],[],[],,239.9072,239.9073,-0.020177333,-0.405255373,0,0,0,,0,33,33,54,1,3,TL,manire,cursive,manire_c.png,,,,,
,,,,32377,001,2025-12-07_22h30.30.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,239.9083,240.1068,240.1069,240.6077,,,,,,,,,,,,,,2.6156,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,1,240.6082,243.2247,m,1,2.6156,,[],[],[],[],[],[],[],243.2248,245.2243,245.2243,247.0736,[],[],[],[],[],[],[],m,247.0737,247.0738,-0.020177333,-0.405255373,0,0,0,,0,34,34,113,1,3,word,LITERAL,print,literal_p.png,1.8383,,,,
