counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,186.7159,186.9123,186.9124,187.4152,,,,,,,,,,,,,,2.5171,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,187.4163,189.9373,z,1,2.5171,,[],[],[],[],[],[],[],189.9374,191.9342,191.9343,191.9346,[],[],[],[],[],[],[],,191.9346,191.9348,-0.014045966,-0.139413856,0,0,0,,0,11,11,55,1,1,TL,fornute,print,fornute_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,191.9362,192.1343,192.1344,192.6343,,,,,,,,,,,,,,2.3336,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,1,192.6348,194.9705,z,1,2.3336,,[],[],[],[],[],[],[],194.9706,196.9717,196.9718,199.5643,[],[],[],[],[],[],[],z,199.5644,199.5644,-0.16953125,-0.229460152,0,0,0,,0,12,12,54,1,1,TL,distupe,cursive,distupe_c.png,2.5877,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,199.5653,199.7652,199.7653,200.2609,,,,,,,,,,,,,,1.014,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,200.2613,201.2792,z,1,1.014,,[],[],[],[],[],[],[],201.2792,203.2842,203.2843,203.2846,[],[],[],[],[],[],[],,203.2846,203.2848,-0.16953125,-0.229460152,0,0,0,,0,13,13,6,1,1,RL,crisival,print,crisival_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,203.2861,203.4837,203.4837,203.9843,,,,,,,,,,,,,,1.0072,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,203.9849,204.9974,m,1,1.0072,,[],[],[],[],[],[],[],204.9975,206.9957,206.9957,206.9961,[],[],[],[],[],[],[],,206.9961,206.9962,-0.16953125,-0.229460152,0,0,0,,0,14,14,127,1,1,word,ORIGINAL,cursive,original_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,206.9972,207.1926,207.1926,207.6926,,,,,,,,,,,,,,0.8522,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,1,207.6932,208.5511,z,1,0.8522,,[],[],[],[],[],[],[],208.5511,210.551,210.551,213.2017,[],[],[],[],[],[],[],z,213.2017,213.2018,0.003104332,-0.11854332,0,0,0,,0,15,15,14,1,1,RL,lofase,print,lofase_p.png,2.6465,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,213.2024,213.4019,213.402,213.902,,,,,,,,,,,,,,2.502,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,213.9024,216.4099,z,1,2.502,,[],[],[],[],[],[],[],216.4099,218.4102,218.4103,218.4106,[],[],[],[],[],[],[],,218.4106,218.4108,0.003104332,-0.11854332,0,0,0,,0,16,16,47,1,1,TL,cagetory,print,cagetory_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,218.4121,218.6058,218.6058,219.1054,,,,,,,,,,,,,,1.6561,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,1,219.106,220.7678,z,1,1.6561,,[],[],[],[],[],[],[],220.7678,222.7643,222.7644,224.9176,[],[],[],[],[],[],[],m,224.9176,224.9178,0.003104332,-0.11854332,0,0,0,,0,17,17,78,1,1,TL,vecolity,print,vecolity_p.png,2.1494,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,224.9185,225.1178,225.1178,225.6176,,,,,,,,,,,,,,1.0943,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,0,225.6181,226.7176,z,1,1.0943,,[],[],[],[],[],[],[],226.7177,228.7135,228.7135,228.7136,[],[],[],[],[],[],[],,228.7136,228.7138,0.003104332,-0.11854332,0,0,0,,0,18,18,60,1,1,TL,manire,print,manire_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,228.7147,228.9111,228.9111,229.4088,,,,,,,,,,,,,,1.2575,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,1,229.4093,230.6718,z,1,1.2575,,[],[],[],[],[],[],[],230.6718,232.6739,232.6739,234.1811,[0.2944279100529101],[-0.326541832010582],[1],[0],[0],[1.5069000000357278],"[""button_right_probe""]",,234.1811,234.1812,0.29442791,-0.326541832,1,0,0,,0,19,19,7,1,1,RL,delahe,print,delahe_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,234.1819,234.3808,234.3809,234.881,,,,,,,,,,,,,,0.9316,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,234.8813,235.8135,m,1,0.9316,,[],[],[],[],[],[],[],235.8136,237.8134,237.8134,237.8137,[],[],[],[],[],[],[],,237.8138,237.8139,0.177604167,0.040071098,0,0,0,,0,20,20,83,1,1,word,ANIMAL,print,animal_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,237.8152,238.0136,238.0137,238.5093,,,,,,,,,,,,,,1.3663,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,238.5098,239.8789,m,1,1.3663,,[],[],[],[],[],[],[],239.8789,241.8765,241.8765,241.8767,[],[],[],[],[],[],[],,241.8767,241.8767,0.177604167,0.040071098,0,0,0,,0,21,21,138,1,1,word,REFUSAL,print,refusal_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,241.8774,242.0755,242.0756,242.5759,,,,,,,,,,,,,,1.2198,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,23,0,242.5764,243.8014,z,1,1.2198,,[],[],[],[],[],[],[],243.8014,245.8015,245.8016,245.8017,[],[],[],[],[],[],[],,245.8018,245.8018,0.177604167,0.040071098,0,0,0,,0,22,22,67,1,1,TL,pocily,cursive,pocily_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,245.8026,245.9976,245.9977,246.5007,,,,,,,,,,,,,,2.5482,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,24,0,246.5012,249.0552,m,1,2.5482,,[],[],[],[],[],[],[],249.0552,251.0568,251.0568,251.0571,[],[],[],[],[],[],[],,251.0571,251.0573,0.177604167,0.040071098,0,0,0,,0,23,23,134,1,1,word,QUALIFY,cursive,qualify_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,251.0582,251.2593,251.2593,251.7563,,,,,,,,,,,,,,0.9285,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,25,1,251.7567,252.6882,m,1,0.9285,,[],[],[],[],[],[],[],252.6882,254.6844,254.6844,256.1095,[],[],[],[],[],[],[],m,256.1095,256.1095,0.177604167,0.040071098,0,0,0,,0,24,24,136,1,1,word,RADICAL,print,radical_p.png,1.4246,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,256.1101,256.3035,256.3036,256.8095,,,,,,,,,,,,,,1.4698,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,26,0,256.8102,258.2842,z,1,1.4698,,[],[],[],[],[],[],[],258.2843,260.2843,260.2844,260.2846,[],[],[],[],[],[],[],,260.2847,260.2848,0.177604167,0.040071098,0,0,0,,0,25,25,51,1,1,TL,corevage,print,corevage_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,260.2861,260.4843,260.4844,260.9843,,,,,,,,,,,,,,0.9304,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,27,0,260.9848,261.9176,z,1,0.9304,,[],[],[],[],[],[],[],261.9177,263.9172,263.9172,263.9176,[],[],[],[],[],[],[],,263.9176,263.9177,0.177604167,0.040071098,0,0,0,,0,26,26,2,1,1,RL,asiral,print,asiral_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,263.919,264.1136,264.1136,264.6137,,,,,,,,,,,,,,1.091,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,28,0,264.6143,265.7101,m,1,1.091,,[],[],[],[],[],[],[],265.7103,267.7046,267.7047,267.7051,[],[],[],[],[],[],[],,267.7051,267.7053,0.177604167,0.042195767,0,0,0,,0,27,27,97,1,1,word,COVERAGE,print,coverage_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,267.7059,267.9051,267.9051,268.401,,,,,,,,,,,,,,0.9883,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,29,0,268.4016,269.3935,m,1,0.9883,,[],[],[],[],[],[],[],269.3937,271.3885,271.3885,271.3888,[],[],[],[],[],[],[],,271.3889,271.389,0.177604167,0.042195767,0,0,0,,0,28,28,98,1,1,word,CRIMINAL,print,criminal_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,271.3904,271.5884,271.5885,272.0884,,,,,,,,,,,,,,1.0243,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,30,0,272.0888,273.1184,m,1,1.0243,,[],[],[],[],[],[],[],273.1184,275.1165,275.1165,275.1168,[],[],[],[],[],[],[],,275.117,275.117,0.177604167,0.042195767,0,0,0,,0,29,29,157,1,1,word,VALIDITY,cursive,validity_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,275.1181,275.3171,275.3171,275.8173,,,,,,,,,,,,,,0.7968,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,31,0,275.8178,276.6176,z,1,0.7968,,[],[],[],[],[],[],[],276.6176,278.6166,278.6167,278.6169,[],[],[],[],[],[],[],,278.617,278.6172,0.177604167,0.042195767,0,0,0,,0,30,30,19,1,1,RL,monebate,print,monebate_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,278.6185,278.8168,278.8169,279.3172,,,,,,,,,,,,,,1.2768,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,32,0,279.3179,280.6011,z,0,1.2768,,[],[],[],[],[],[],[],280.6011,282.5984,282.5985,282.5986,[],[],[],[],[],[],[],,282.5987,282.5988,0.177604167,0.042195767,0,0,0,,0,31,31,87,1,1,word,CAFETERIA,cursive,cafeteria_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,282.5996,282.797,282.797,283.2968,,,,,,,,,,,,,,3.0752,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,33,0,283.2975,286.3758,z,1,3.0752,,[],[],[],[],[],[],[],286.3758,288.376,288.3761,288.3762,[],[],[],[],[],[],[],,288.3762,288.3764,0.177604167,0.042195767,0,0,0,,0,32,32,52,1,1,TL,decilate,cursive,decilate_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,288.3772,288.576,288.5761,289.0719,,,,,,,,,,,,,,2.9036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,34,0,289.0724,291.9811,z,1,2.9036,,[],[],[],[],[],[],[],291.9811,293.98,293.9801,293.9803,[],[],[],[],[],[],[],,293.9804,293.9804,0.177604167,0.042195767,0,0,0,,0,33,33,77,1,1,TL,tritube,cursive,tritube_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,293.9817,294.18,294.1801,294.68,,,,,,,,,,,,,,1.0055,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,0,294.6805,295.6919,m,1,1.0055,,[],[],[],[],[],[],[],295.692,297.6885,297.6887,297.689,[],[],[],[],[],[],[],,297.689,297.6891,0.177604167,0.042195767,0,0,0,,0,34,34,152,1,1,word,SPECIMEN,cursive,specimen_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,297.6904,297.8887,297.8888,298.3886,,,,,,,,,,,,,,0.7317,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,36,0,298.3892,299.1217,m,1,0.7317,,[],[],[],[],[],[],[],299.1217,301.1218,301.1219,301.1221,[],[],[],[],[],[],[],,301.1221,301.1222,0.177604167,0.042195767,0,0,0,,0,35,35,81,1,1,word,ADVISORY,cursive,advisory_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,301.1232,301.3217,301.3217,301.8171,,,,,,,,,,,,,,0.8434,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,1,301.8177,302.6677,z,1,0.8434,,[],[],[],[],[],[],[],302.6678,304.6637,304.6637,308.4094,[],[],[],[],[],[],[],z,308.4095,308.4096,0.149524636,-0.053236607,0,0,0,,0,36,36,34,1,1,RL,samite,print,samite_p.png,3.7408,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,308.4105,308.609,308.6092,309.1102,,,,,,,,,,,,,,1.2318,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,38,0,309.1108,310.3434,m,1,1.2318,,[],[],[],[],[],[],[],310.3435,312.3384,312.3385,312.3387,[],[],[],[],[],[],[],,312.3388,312.3389,0.149524636,-0.053236607,0,0,0,,0,37,37,131,1,1,word,POPULAR,cursive,popular_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,312.3402,312.5385,312.5386,313.0385,,,,,,,,,,,,,,1.1892,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,39,0,313.0389,314.2343,z,1,1.1892,,[],[],[],[],[],[],[],314.2343,316.2301,316.2302,316.2304,[],[],[],[],[],[],[],,316.2305,316.2305,0.149524636,-0.053236607,0,0,0,,0,38,38,59,1,1,TL,lirebal,cursive,lirebal_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,316.2319,316.4303,316.4304,316.9302,,,,,,,,,,,,,,1.2389,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,40,0,316.9308,318.1726,z,1,1.2389,,[],[],[],[],[],[],[],318.1726,320.1728,320.1728,320.1731,[],[],[],[],[],[],[],,320.1731,320.1732,0.149524636,-0.053236607,0,0,0,,0,39,39,12,1,1,RL,ebiwent,print,ebiwent_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,320.1744,320.369,320.3691,320.8724,,,,,,,,,,,,,,0.8144,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,41,0,320.8728,321.6923,z,1,0.8144,,[],[],[],[],[],[],[],321.6923,323.6923,323.6923,323.6926,[],[],[],[],[],[],[],,323.6926,323.6927,0.149524636,-0.053236607,0,0,0,,0,40,40,43,1,1,TL,bedise,print,bedise_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,323.6939,323.8919,323.892,324.3931,,,,,,,,,,,,,,2.5029,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,42,0,324.3937,326.9019,z,1,2.5029,,[],[],[],[],[],[],[],326.9019,328.9022,328.9022,328.9022,[],[],[],[],[],[],[],,328.9023,328.9023,0.149524636,-0.053236607,0,0,0,,0,41,41,49,1,1,TL,clicinal,cursive,clicinal_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,328.9031,329.102,329.1021,329.602,,,,,,,,,,,,,,3.2518,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,43,1,329.6027,332.8604,m,0,3.2518,,[],[],[],[],[],[],[],332.8605,334.8604,334.8605,336.877,[],[],[],[],[],[],[],z,336.8771,336.8771,0.149524636,-0.053236607,0,0,0,,0,42,42,25,1,1,RL,quakity,cursive,quakity_c.png,2.0161,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,336.8779,337.0728,337.0729,337.5729,,,,,,,,,,,,,,1.3033,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,44,0,337.5735,338.8813,m,0,1.3033,,[],[],[],[],[],[],[],338.8814,340.8813,340.8814,340.8816,[],[],[],[],[],[],[],,340.8817,340.8819,0.149524636,-0.053236607,0,0,0,,0,43,43,65,1,1,TL,orinigal,cursive,orinigal_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,340.8832,341.0771,341.0771,341.5761,,,,,,,,,,,,,,1.0332,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,45,0,341.5765,342.6112,m,1,1.0332,,[],[],[],[],[],[],[],342.6113,344.6072,344.6073,344.6076,[],[],[],[],[],[],[],,344.6077,344.6079,0.149524636,-0.053236607,0,0,0,,0,44,44,159,1,1,word,VETERAN,print,veteran_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,344.6091,344.8019,344.802,345.3018,,,,,,,,,,,,,,1.22,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,46,0,345.3024,346.5262,z,1,1.22,,[],[],[],[],[],[],[],346.5263,348.5211,348.5211,348.5214,[],[],[],[],[],[],[],,348.5214,348.5215,0.149524636,-0.053236607,0,0,0,,0,45,45,33,1,1,RL,recile,cursive,recile_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,348.523,348.7176,348.7176,349.2209,,,,,,,,,,,,,,0.7815,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,47,0,349.2214,350.0036,m,1,0.7815,,[],[],[],[],[],[],[],350.0036,351.9979,351.998,351.9983,[],[],[],[],[],[],[],,351.9983,351.9983,0.149524636,-0.053236607,0,0,0,,0,46,46,107,1,1,word,EVIDENT,print,evident_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,351.9991,352.197,352.1971,352.6968,,,,,,,,,,,,,,1.0281,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,48,0,352.6974,353.731,m,1,1.0281,,[],[],[],[],[],[],[],353.731,355.7259,355.7259,355.726,[],[],[],[],[],[],[],,355.726,355.7261,0.149524636,-0.053236607,0,0,0,,0,47,47,109,1,1,word,GRATEFUL,print,grateful_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,355.7267,355.9263,355.9264,356.4261,,,,,,,,,,,,,,0.6906,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,49,0,356.4268,357.1229,z,1,0.6906,,[],[],[],[],[],[],[],357.1229,359.1179,359.1179,359.1182,[],[],[],[],[],[],[],,359.1182,359.1184,0.149524636,-0.053236607,0,0,0,,0,48,48,30,1,1,RL,relone,print,relone_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,359.1197,359.3175,359.3175,359.8178,,,,,,,,,,,,,,0.812,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,50,0,359.8184,360.6342,m,1,0.812,,[],[],[],[],[],[],[],360.6344,362.6354,362.6354,362.6357,[],[],[],[],[],[],[],,362.6357,362.6358,0.149524636,-0.053236607,0,0,0,,0,49,49,148,1,1,word,SALINE,print,saline_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,362.6371,362.8354,362.8355,363.3351,,,,,,,,,,,,,,0.8901,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,363.3357,364.2301,z,1,0.8901,,[],[],[],[],[],[],[],364.2302,366.23,366.2301,366.2302,[],[],[],[],[],[],[],,366.2302,366.2303,0.149524636,-0.053236607,0,0,0,,0,50,50,27,1,1,RL,rasibal,print,rasibal_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,366.2311,366.4257,366.4257,366.9259,,,,,,,,,,,,,,0.7864,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,52,1,366.9265,367.7187,z,1,0.7864,,[],[],[],[],[],[],[],367.7188,369.7187,369.7187,371.5846,[],[],[],[],[],[],[],z,371.5847,371.5848,0.149524636,-0.053236607,0,0,0,,0,51,51,31,1,1,RL,reconal,cursive,reconal_c.png,1.8635,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,371.5858,371.7855,371.7855,372.2855,,,,,,,,,,,,,,0.9862,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,53,0,372.2862,373.2772,m,1,0.9862,,[],[],[],[],[],[],[],373.2773,375.2771,375.2771,375.2773,[],[],[],[],[],[],[],,375.2773,375.2774,0.149524636,-0.053236607,0,0,0,,0,52,52,108,1,1,word,FORTUNE,print,fortune_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,375.278,375.4737,375.4738,375.9765,,,,,,,,,,,,,,3.2283,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,54,0,375.9772,379.2095,m,1,3.2283,,[],[],[],[],[],[],[],379.2095,381.2094,381.2097,381.2099,[],[],[],[],[],[],[],,381.2099,381.21,0.149524636,-0.053236607,0,0,0,,0,53,53,154,1,1,word,STORAGE,cursive,storage_c.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,381.2108,381.4097,381.4098,381.91,,,,,,,,,,,,,,0.9531,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,55,0,381.9106,382.8686,m,1,0.9531,,[],[],[],[],[],[],[],382.8686,384.8682,384.8683,384.8684,[],[],[],[],[],[],[],,384.8684,384.8685,0.150512566,-0.054546958,0,0,0,,0,54,54,121,1,1,word,MISTAKE,print,mistake_p.png,,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,384.8692,385.0688,385.0688,385.5688,,,,,,,,,,,,,,1.1152,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,1,385.5694,386.6851,z,1,1.1152,,[],[],[],[],[],[],[],386.6852,388.6855,388.6856,390.6772,[],[],[],[],[],[],[],z,390.6773,390.6774,0.150512566,-0.054546958,0,0,0,,0,55,55,23,1,1,RL,potugar,cursive,potugar_c.png,1.9864,,,,
,,,,31637,001,2025-10-15_16h16.24.588,HW_LDT_1,2024.2.4,MacIntel,107.5268817,,,,,,,,,,,,,,,,,,,,,390.6782,390.8776,390.8776,391.3772,,,,,,,,,,,,,,1.3941,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,57,1,391.3779,392.7774,m,1,1.3941,,[],[],[],[],[],[],[],392.7775,394.7773,394.7773,396.2938,[],[],[],[],[],[],[],z,396.2938,396.2939,0.150512566,-0.054546958,0,0,0,,0,56,56,137,1,1,word,RAPIDLY,cursive,rapidly_c.png,1.516,,,,
