counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,79.8092,80.0032,80.0033,80.5032,80.5052,81.1605,m,1,0.6337,,[],[],[],[],[],[],[],0.6337,1,81.1609,81.6579,0,5,5,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,81.6604,81.8539,81.854,82.3538,82.3553,83.1209,z,1,0.7415,,[],[],[],[],[],[],[],0.7415,1,83.1214,83.6201,0,6,6,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,83.6231,83.8201,83.8202,84.3204,84.3232,84.9543,m,1,0.6043,,[],[],[],[],[],[],[],0.6043,1,84.9546,85.4531,0,7,7,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,85.4562,85.6529,85.653,86.1527,86.1545,86.9871,z,1,0.8067,,[],[],[],[],[],[],[],0.8067,1,86.9873,87.486,0,8,8,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,87.4879,87.6856,87.6857,88.1869,88.189,89.2192,z,1,1.0094,,[],[],[],[],[],[],[],1.0094,1,89.2195,89.7193,0,9,9,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,89.722,89.92,89.9201,90.4198,90.4216,91.1265,m,1,0.6842,,[],[],[],[],[],[],[],0.6842,1,91.1266,91.6251,0,10,10,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,91.6271,91.8235,91.8237,92.3193,92.3215,93.0246,m,1,0.6824,,[],[],[],[],[],[],[],0.6824,1,93.0248,93.524,0,11,11,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,93.5265,93.7229,93.723,94.2228,94.2242,94.9584,m,1,0.7183,,[],[],[],[],[],[],[],0.7183,1,94.9585,95.453,0,12,12,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,95.4562,95.6412,95.6413,96.1532,96.1551,96.9033,m,1,0.7209,,[],[],[],[],[],[],[],0.7209,1,96.9039,97.4064,0,13,13,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,97.4089,97.6077,97.6081,98.1075,98.1102,98.9769,z,1,0.8514,,[],[],[],[],[],[],[],0.8514,1,98.9771,99.4696,0,14,14,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,99.4723,99.6584,99.6585,100.1738,100.1757,100.8195,m,1,0.6255,,[],[],[],[],[],[],[],0.6255,1,100.8197,101.3235,0,15,15,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3321,198.3869,,-0.001666641,-0.415833359,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,198.4132,198.5809,198.581,199.0805,,,,,,,,,,,,,,2.4244,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,199.0828,201.5147,m,1,2.4244,,[],[],[],[],[],[],[],201.515,203.5186,203.5189,203.5231,[],[],[],[],[],[],[],,203.5234,203.5308,-0.001666641,-0.415833359,0,0,0,,0,0,0,154,1,3,word,STORAGE,cursive,storage_c.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,203.5326,203.734,203.7341,204.2315,,,,,,,,,,,,,,1.382,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,204.2332,205.6181,m,0,1.382,,[],[],[],[],[],[],[],205.6183,207.6144,207.6144,207.6147,[],[],[],[],[],[],[],,207.6148,207.6149,-0.001666641,-0.415833359,0,0,0,,0,1,1,47,1,3,TL,elarobate,print,elarobate_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,207.617,207.8176,207.8177,208.3165,,,,,,,,,,,,,,0.7244,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,208.3173,209.0465,m,1,0.7244,,[],[],[],[],[],[],[],209.0466,211.0476,211.0477,211.0479,[],[],[],[],[],[],[],,211.0479,211.048,-0.001666641,-0.415833359,0,0,0,,0,2,2,133,1,3,word,PROVIDE,print,provide_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,211.0506,211.2507,211.2508,211.7467,,,,,,,,,,,,,,0.6536,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,211.7476,212.4133,m,1,0.6536,,[],[],[],[],[],[],[],212.4133,214.4173,214.4174,214.4175,[],[],[],[],[],[],[],,214.4176,214.4177,-0.001666641,-0.415833359,0,0,0,,0,3,3,155,1,3,word,STRATEGY,print,strategy_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,214.4198,214.6138,214.6139,215.1172,,,,,,,,,,,,,,0.6497,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,1,215.1199,215.7803,m,1,0.6497,,[],[],[],[],[],[],[],215.7808,217.7693,217.7695,220.1502,[],[],[],[],[],[],[],m,220.1503,220.1505,-0.001666641,-0.415833359,0,0,0,,0,4,4,82,1,3,word,AMATEUR,print,amateur_p.png,2.3796,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,220.1523,220.3462,220.3463,220.8465,,,,,,,,,,,,,,0.8127,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,1,220.8477,221.6633,m,1,0.8127,,[],[],[],[],[],[],[],221.6635,223.6625,223.6625,225.5792,[],[],[],[],[],[],[],m,225.5794,225.5796,-0.001666641,-0.415833359,0,0,0,,0,5,5,95,1,3,word,COMEDY,print,comedy_p.png,1.9118,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,225.5815,225.78,225.7801,226.2848,,,,,,,,,,,,,,0.7738,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,7,1,226.2855,227.0628,m,0,0.7738,,[],[],[],[],[],[],[],227.0629,229.0624,229.0624,230.584,[],[],[],[],[],[],[],m,230.584,230.5842,-0.001666641,-0.415833359,0,0,0,,0,6,6,39,1,3,TL,clicinal,print,clicinal_p.png,1.5205,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,230.5857,230.7789,230.7789,231.2795,,,,,,,,,,,,,,1.3068,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,0,231.2803,232.5961,z,0,1.3068,,[],[],[],[],[],[],[],232.5962,234.5954,234.5955,234.5958,[],[],[],[],[],[],[],,234.5958,234.596,-0.001666641,-0.415833359,0,0,0,,0,7,7,114,1,3,word,LOCATE,cursive,locate_c.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,234.5979,234.7955,234.7955,235.2847,,,,,,,,,,,,,,1.0645,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,235.2854,236.352,z,1,1.0645,,[],[],[],[],[],[],[],236.3522,238.3456,238.3457,238.3459,[],[],[],[],[],[],[],,238.3459,238.346,-0.001666641,-0.415833359,0,0,0,,0,8,8,60,1,3,TL,panert,print,panert_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,238.348,238.5449,238.5451,239.0452,,,,,,,,,,,,,,1.5693,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,239.0461,240.6175,m,1,1.5693,,[],[],[],[],[],[],[],240.6177,242.6116,242.6117,242.6119,[],[],[],[],[],[],[],,242.6119,242.6122,-0.001666641,-0.415833359,0,0,0,,0,9,9,122,1,3,word,MOBILE,cursive,mobile_c.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,242.6144,242.8123,242.8125,243.3156,,,,,,,,,,,,,,0.8332,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,243.3168,244.1514,m,1,0.8332,,[],[],[],[],[],[],[],244.1515,246.1494,246.1495,246.1498,[],[],[],[],[],[],[],,246.15,246.1503,-0.001666641,-0.415833359,0,0,0,,0,10,10,138,1,3,word,REFUSAL,print,refusal_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,246.1526,246.3501,246.3502,246.8457,,,,,,,,,,,,,,0.7605,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,246.8466,247.6128,m,1,0.7605,,[],[],[],[],[],[],[],247.613,249.6136,249.6137,249.6139,[],[],[],[],[],[],[],,249.6141,249.6145,-0.001666641,-0.415833359,0,0,0,,0,11,11,116,1,3,word,MARGINAL,print,marginal_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,249.6164,249.8116,249.8117,250.3127,,,,,,,,,,,,,,1.1679,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,250.3137,251.4837,z,1,1.1679,,[],[],[],[],[],[],[],251.4838,253.478,253.478,253.4783,[],[],[],[],[],[],[],,253.4783,253.479,-0.001666641,-0.415833359,0,0,0,,0,12,12,58,1,3,TL,nuremical,print,nuremical_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,253.4806,253.6787,253.6788,254.1817,,,,,,,,,,,,,,2.3799,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,254.1825,256.564,z,1,2.3799,,[],[],[],[],[],[],[],256.5641,258.5608,258.561,258.5613,[],[],[],[],[],[],[],,258.5613,258.5616,-0.001666641,-0.415833359,0,0,0,,0,13,13,63,1,3,TL,racidal,cursive,racidal_c.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,258.5633,258.7618,258.7618,259.2612,,,,,,,,,,,,,,1.0876,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,0,259.2627,260.352,z,1,1.0876,,[],[],[],[],[],[],[],260.3521,262.3452,262.3453,262.3455,[],[],[],[],[],[],[],,262.3455,262.3457,-0.001666641,-0.415833359,0,0,0,,0,14,14,56,1,3,TL,meromy,print,meromy_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,262.348,262.5447,262.5448,263.044,,,,,,,,,,,,,,1.751,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,263.0446,264.7981,z,1,1.751,,[],[],[],[],[],[],[],264.7982,266.794,266.794,266.7943,[],[],[],[],[],[],[],,266.7943,266.7944,-0.001666641,-0.415833359,0,0,0,,0,15,15,44,1,3,TL,decilate,print,decilate_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,266.7968,266.9986,266.9988,267.4988,,,,,,,,,,,,,,2.297,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,267.4997,269.7986,z,1,2.297,,[],[],[],[],[],[],[],269.7987,271.7938,271.794,271.7949,[],[],[],[],[],[],[],,271.795,271.7951,-0.001666641,-0.415833359,0,0,0,,0,16,16,11,1,3,RL,ebiwent,cursive,ebiwent_c.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,271.7971,271.9973,271.9976,272.4976,,,,,,,,,,,,,,0.6713,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,272.4982,273.1782,m,1,0.6713,,[],[],[],[],[],[],[],273.1782,275.178,275.178,275.1782,[],[],[],[],[],[],[],,275.1783,275.1784,-0.001666641,-0.415833359,0,0,0,,0,17,17,129,1,3,word,PARENT,print,parent_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,275.1809,275.3768,275.377,275.877,,,,,,,,,,,,,,0.7374,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,275.8786,276.6175,m,1,0.7374,,[],[],[],[],[],[],[],276.6176,278.61,278.6101,278.6102,[],[],[],[],[],[],[],,278.6103,278.6109,-0.001666641,-0.415833359,0,0,0,,0,18,18,103,1,3,word,DISPUTE,print,dispute_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,278.6132,278.8108,278.8109,279.3145,,,,,,,,,,,,,,1.6542,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,279.3153,280.9769,m,1,1.6542,,[],[],[],[],[],[],[],280.977,282.9763,282.9766,282.977,[],[],[],[],[],[],[],,282.9771,282.9773,-0.001666641,-0.415833359,0,0,0,,0,19,19,147,1,3,word,ROMANTIC,cursive,romantic_c.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,282.9794,283.1796,283.1797,283.6807,,,,,,,,,,,,,,2.0694,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,283.6813,285.7609,z,1,2.0694,,[],[],[],[],[],[],[],285.761,287.7607,287.7607,287.7616,[],[],[],[],[],[],[],,287.7616,287.7618,-0.001666641,-0.415833359,0,0,0,,0,20,20,33,1,3,TL,adsivory,print,adsivory_p.png,,,,,,
,,,,31988,001,2025-10-16_12h01.06.365,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,287.7639,287.9632,287.9632,288.4599,,,,,,,,,,,,,,2.7538,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,288.462,291.227,z,1,2.7538,,[],[],[],[],[],[],[],291.2271,293.2265,293.2267,293.227,[],[],[],[],[],[],[],,293.2271,293.2273,-0.001666641,-0.415833359,0,0,0,,0,21,21,36,1,3,TL,carema,cursive,carema_c.png,,,,,,
