counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,36.1534,36.3521,36.3521,36.852,36.8533,37.4855,m,1,0.6116,,[],[],[],[],[],[],[],0.6116,1,37.4857,37.9854,0,5,5,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,37.9869,38.1853,38.1854,38.6845,38.6854,39.7845,z,1,1.0895,,[],[],[],[],[],[],[],1.0895,1,39.7847,40.2845,0,6,6,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,40.286,40.4845,40.4846,40.9853,40.9862,41.9347,z,1,0.9265,,[],[],[],[],[],[],[],0.9265,1,41.9349,42.4345,0,7,7,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,42.4359,42.6344,42.6344,43.1352,43.1362,43.9854,z,1,0.8316,,[],[],[],[],[],[],[],0.8316,1,43.9856,44.4845,0,8,8,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,44.4858,44.6844,44.6844,45.1852,45.1863,45.9021,m,1,0.6959,,[],[],[],[],[],[],[],0.6959,1,45.9022,46.4011,0,9,9,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,46.4025,46.6019,46.602,47.1019,47.1029,48.4521,m,0,1.329,,[],[],[],[],[],[],[],1.329,0,48.4532,48.952,0,10,10,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,48.9534,49.152,49.152,49.652,49.653,50.5355,z,1,0.8609,,[],[],[],[],[],[],[],0.8609,1,50.5365,51.0353,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,51.0367,51.2352,51.2352,51.7352,51.7362,52.5186,m,1,0.7615,,[],[],[],[],[],[],[],0.7615,1,52.5189,53.0187,0,12,12,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,53.0201,53.2186,53.2186,53.7185,53.7196,55.0186,m,1,1.2808,,[],[],[],[],[],[],[],1.2808,1,55.0188,55.5179,0,13,13,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,55.5193,55.7185,55.7186,56.2188,56.2198,57.0854,z,1,0.8561,,[],[],[],[],[],[],[],0.8561,1,57.0856,57.5849,0,14,14,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,57.5864,57.7852,57.7853,58.2853,58.2862,59.0187,m,1,0.7117,,[],[],[],[],[],[],[],0.7117,1,59.0189,59.5185,0,15,15,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5253,72.585,,-0.043780604,-0.383539343,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,72.5942,72.7851,72.7853,73.2851,,,,,,,,,,,,,,1.4011,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,73.2868,74.7025,z,1,1.4011,,[],[],[],[],[],[],[],74.7028,76.7021,76.7024,76.7053,[],[],[],[],[],[],[],,76.7054,76.7067,-0.043780604,-0.383539343,0,0,0,,0,0,0,60,1,1,TL,manire,print,manire_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,76.7075,76.9018,76.9019,77.4017,,,,,,,,,,,,,,2.6718,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,77.4025,80.0852,z,1,2.6718,,[],[],[],[],[],[],[],80.0854,82.0847,82.0848,82.0851,[],[],[],[],[],[],[],,82.0852,82.0854,-0.043780604,-0.383539343,0,0,0,,0,1,1,77,1,1,TL,tritube,cursive,tritube_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,82.0868,82.2851,82.2852,82.7851,,,,,,,,,,,,,,3.7209,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,82.7858,86.5185,z,0,3.7209,,[],[],[],[],[],[],[],86.5187,88.5184,88.5185,88.5188,[],[],[],[],[],[],[],,88.5189,88.5192,-0.043780604,-0.383539343,0,0,0,,0,2,2,125,1,1,word,OPERATOR,cursive,operator_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,88.5205,88.7184,88.7184,89.2184,,,,,,,,,,,,,,1.4318,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,89.2191,90.6518,z,1,1.4318,,[],[],[],[],[],[],[],90.6519,92.6512,92.6513,92.6516,[],[],[],[],[],[],[],,92.6517,92.6518,-0.043780604,-0.383539343,0,0,0,,0,3,3,19,1,1,RL,monebate,print,monebate_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,92.653,92.8517,92.8517,93.3517,,,,,,,,,,,,,,0.8467,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,93.3524,94.2017,m,1,0.8467,,[],[],[],[],[],[],[],94.2019,96.2018,96.2018,96.2022,[],[],[],[],[],[],[],,96.2022,96.2023,-0.043780604,-0.383539343,0,0,0,,0,4,4,132,1,1,word,PROPOSAL,cursive,proposal_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,96.2035,96.4017,96.4017,96.9016,,,,,,,,,,,,,,0.8318,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,1,96.9025,97.7353,m,1,0.8318,,[],[],[],[],[],[],[],97.7355,99.7349,99.7351,101.202,[],[],[],[],[],[],[],z,101.2022,101.2024,-0.043780604,-0.383539343,0,0,0,,0,5,5,154,1,1,word,STORAGE,cursive,storage_c.png,1.4542,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,101.2038,101.4016,101.4017,101.9016,,,,,,,,,,,,,,0.7115,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,1,101.9022,102.6184,m,1,0.7115,,[],[],[],[],[],[],[],102.6185,104.6184,104.6184,105.9518,[],[],[],[],[],[],[],m,105.952,105.9521,-0.043780604,-0.383539343,0,0,0,,0,6,6,91,1,1,word,CARDINAL,print,cardinal_p.png,1.3212,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,105.9533,106.1518,106.1518,106.6517,,,,,,,,,,,,,,0.921,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,106.6523,107.5851,z,1,0.921,,[],[],[],[],[],[],[],107.5852,109.585,109.5851,109.5855,[],[],[],[],[],[],[],,109.5856,109.5857,-0.043780604,-0.383539343,0,0,0,,0,7,7,8,1,1,RL,debave,print,debave_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,109.587,109.785,109.785,110.2849,,,,,,,,,,,,,,0.8702,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,110.2855,111.1683,z,1,0.8702,,[],[],[],[],[],[],[],111.1685,113.1683,113.1683,113.1686,[],[],[],[],[],[],[],,113.1686,113.1688,-0.043780604,-0.383539343,0,0,0,,0,8,8,12,1,1,RL,ebiwent,print,ebiwent_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,113.1702,113.3683,113.3684,113.8679,,,,,,,,,,,,,,1.0153,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,113.8687,114.8851,z,1,1.0153,,[],[],[],[],[],[],[],114.8852,116.8848,116.8849,116.8851,[],[],[],[],[],[],[],,116.8852,116.8853,-0.043780604,-0.383539343,0,0,0,,0,9,9,11,1,1,RL,elacodate,print,elacodate_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,116.8866,117.0848,117.0849,117.5838,,,,,,,,,,,,,,3.3804,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,117.5845,120.9682,z,0,3.3804,,[],[],[],[],[],[],[],120.9683,122.9682,122.9683,122.9685,[],[],[],[],[],[],[],,122.9685,122.9688,-0.043780604,-0.383539343,0,0,0,,0,10,10,111,1,1,word,INDICATE,cursive,indicate_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,122.97,123.1682,123.1682,123.6681,,,,,,,,,,,,,,4.387,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,1,123.6687,128.0682,z,1,4.387,,[],[],[],[],[],[],[],128.0683,130.0681,130.0681,130.9172,[],[],[],[],[],[],[],z,130.9173,130.9175,-0.043780604,-0.383539343,0,0,0,,0,11,11,15,1,1,RL,losipal,cursive,losipal_c.png,0.8368,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,130.9189,131.1181,131.1181,131.6182,,,,,,,,,,,,,,0.8368,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,1,131.6187,132.4682,m,1,0.8368,,[],[],[],[],[],[],[],132.4683,134.4682,134.4682,135.3682,[],[],[],[],[],[],[],m,135.3683,135.3686,-0.043780604,-0.383539343,0,0,0,,0,12,12,148,1,1,word,SALINE,print,saline_p.png,0.8993,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,135.3698,135.5681,135.5682,136.0671,,,,,,,,,,,,,,0.7093,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,136.0677,136.7848,m,1,0.7093,,[],[],[],[],[],[],[],136.7849,138.7837,138.7838,138.784,[],[],[],[],[],[],[],,138.7841,138.7843,-0.043780604,-0.383539343,0,0,0,,0,13,13,114,1,1,word,LOCATE,print,locate_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,138.7854,138.9847,138.9848,139.484,,,,,,,,,,,,,,0.8146,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,0,139.4847,140.3005,m,0,0.8146,,[],[],[],[],[],[],[],140.3008,142.3014,142.3015,142.3017,[],[],[],[],[],[],[],,142.3017,142.3018,-0.043780604,-0.383539343,0,0,0,,0,14,14,49,1,1,TL,clicinal,cursive,clicinal_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,142.303,142.5004,142.5004,143.0014,,,,,,,,,,,,,,0.9529,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,0,143.002,143.9675,m,1,0.9529,,[],[],[],[],[],[],[],143.9676,145.968,145.968,145.9683,[],[],[],[],[],[],[],,145.9684,145.9685,-0.043780604,-0.383539343,0,0,0,,0,15,15,150,1,1,word,SENTIMENT,cursive,sentiment_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,145.9698,146.1671,146.1671,146.668,,,,,,,,,,,,,,0.9372,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,146.6686,147.6181,z,1,0.9372,,[],[],[],[],[],[],[],147.6182,149.6173,149.6173,149.6175,[],[],[],[],[],[],[],,149.6176,149.6177,-0.043780604,-0.383539343,0,0,0,,0,16,16,24,1,1,RL,probice,print,probice_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,149.619,149.817,149.8172,150.318,,,,,,,,,,,,,,2.7241,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,150.3186,153.0514,m,1,2.7241,,[],[],[],[],[],[],[],153.0517,155.0508,155.0509,155.0511,[],[],[],[],[],[],[],,155.0512,155.0513,-0.043780604,-0.383539343,0,0,0,,0,17,17,101,1,1,word,DELICATE,cursive,delicate_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,155.0526,155.2514,155.2515,155.7514,,,,,,,,,,,,,,0.8704,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,0,155.752,156.6338,z,1,0.8704,,[],[],[],[],[],[],[],156.6338,158.6346,158.6347,158.635,[],[],[],[],[],[],[],,158.6351,158.6353,-0.043780604,-0.383539343,0,0,0,,0,18,18,4,1,1,RL,carminal,print,carminal_p.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,158.6365,158.8339,158.8339,159.3346,,,,,,,,,,,,,,2.163,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,159.3353,161.5013,m,1,2.163,,[],[],[],[],[],[],[],161.5014,163.5013,163.5015,163.5017,[],[],[],[],[],[],[],,163.5017,163.5019,-0.043780604,-0.383539343,0,0,0,,0,19,19,110,1,1,word,HERITAGE,cursive,heritage_c.png,,,,,,
,,,,31554,001,2025-10-18_17h52.10.662,HW_LDT_1,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,163.503,163.7013,163.7013,164.2013,,,,,,,,,,,,,,0.9489,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,164.2018,165.1519,m,1,0.9489,,[],[],[],[],[],[],[],165.152,167.1503,167.1503,167.1506,[],[],[],[],[],[],[],,167.1506,167.1508,-0.043780604,-0.383539343,0,0,0,,0,20,20,86,1,1,word,BESIDE,print,beside_p.png,,,,,,
