counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,44.2589,44.4567,44.4568,44.9578,44.9589,45.8577,m,1,0.877,,[],[],[],[],[],[],[],0.877,1,45.8579,46.3578,0,5,5,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,46.3591,46.5577,46.5578,47.0576,47.0585,47.9747,z,1,0.8957,,[],[],[],[],[],[],[],0.8957,1,47.9749,48.4743,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,48.4757,48.6744,48.6745,49.1744,49.1752,50.0239,z,1,0.8309,,[],[],[],[],[],[],[],0.8309,1,50.024,50.5244,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,50.5257,50.7241,50.7242,51.2233,51.2242,51.9911,m,1,0.7458,,[],[],[],[],[],[],[],0.7458,1,51.9911,52.4911,0,8,8,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,52.4921,52.6909,52.6909,53.1909,53.1916,53.9748,m,1,0.7629,,[],[],[],[],[],[],[],0.7629,1,53.9749,54.4744,0,9,9,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,54.4757,54.6745,54.6745,55.1744,55.1752,57.691,z,1,2.4948,,[],[],[],[],[],[],[],2.4948,1,57.6911,58.191,0,10,10,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,58.1921,58.3911,58.3912,58.89,58.8908,61.9411,z,1,3.03,,[],[],[],[],[],[],[],3.03,1,61.9411,62.4411,0,11,11,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,62.4423,62.6409,62.641,63.1411,63.1418,63.9578,m,1,0.7953,,[],[],[],[],[],[],[],0.7953,1,63.9578,64.4578,0,12,12,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,64.4589,64.6577,64.6577,65.1576,65.1585,65.9411,z,1,0.7611,,[],[],[],[],[],[],[],0.7611,1,65.9411,66.4412,0,13,13,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,66.4423,66.641,66.6411,67.1407,67.141,67.9911,m,1,0.8373,,[],[],[],[],[],[],[],0.8373,1,67.9912,68.491,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,68.4922,68.691,68.6911,69.1905,69.1913,70.3405,z,1,1.1292,,[],[],[],[],[],[],[],1.1292,1,70.3405,70.841,0,15,15,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8487,97.8419,space,26.9644,,0.040507812,-0.453229167,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,97.8617,98.0412,98.0414,98.5412,,,,,,,,,,,,,,2.2005,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,1,98.5425,100.7584,m,1,2.2005,,[],[],[],[],[],[],[],100.7586,102.7582,102.7585,107.8583,[],[],[],[],[],[],[],z,5.0853,,107.8585,107.8619,0.040507812,-0.453229167,0,0,0,,0,0,0,82,1,4,word,AMATEUR,cursive,amateur_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,107.863,108.0579,108.058,108.5579,,,,,,,,,,,,,,2.491,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,0,108.5584,111.0579,m,1,2.491,,[],[],[],[],[],[],[],111.058,113.0569,113.057,113.0572,[],[],[],[],[],[],[],,,,113.0573,113.0573,0.040507812,-0.453229167,0,0,0,,0,1,1,125,1,4,word,OPERATOR,print,operator_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,113.0584,113.2579,113.258,113.7579,,,,,,,,,,,,,,0.9859,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,3,0,113.7585,114.7572,z,1,0.9859,,[],[],[],[],[],[],[],114.7573,116.758,116.7581,116.7583,[],[],[],[],[],[],[],,,,116.7583,116.7585,0.040507812,-0.453229167,0,0,0,,0,2,2,70,1,4,TL,quatily,print,quatily_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,116.7597,116.9577,116.9577,117.4577,,,,,,,,,,,,,,2.4246,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,0,117.4582,119.8913,z,1,2.4246,,[],[],[],[],[],[],[],119.8913,121.8913,121.8914,121.8916,[],[],[],[],[],[],[],,,,121.8917,121.8918,0.040507812,-0.453229167,0,0,0,,0,3,3,42,1,4,RL,revune,print,revune_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,121.8931,122.0903,122.0904,122.5913,,,,,,,,,,,,,,7.8528,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,0,122.5918,130.458,z,1,7.8528,,[],[],[],[],[],[],[],130.458,132.458,132.458,132.4582,[],[],[],[],[],[],[],,,,132.4583,132.4584,0.040507812,-0.453229167,0,0,0,,0,4,4,55,1,4,TL,corevage,cursive,corevage_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,132.4595,132.6579,132.658,133.1579,,,,,,,,,,,,,,7.7363,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,133.1583,140.907,z,1,7.7363,,[],[],[],[],[],[],[],140.9071,142.9082,142.9083,142.9087,[],[],[],[],[],[],[],,,,142.9087,142.9089,0.040507812,-0.453229167,0,0,0,,0,5,5,72,1,4,TL,relugar,cursive,relugar_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,142.9103,143.1077,143.1077,143.6081,,,,,,,,,,,,,,5.3875,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,0,143.609,149.0082,z,1,5.3875,,[],[],[],[],[],[],[],149.0083,151.0079,151.008,151.0083,[],[],[],[],[],[],[],,,,151.0083,151.0085,0.040507812,-0.453229167,0,0,0,,0,6,6,41,1,4,RL,rebicent,cursive,rebicent_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,151.0101,151.208,151.2081,151.7081,,,,,,,,,,,,,,4.3693,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,1,151.7086,156.0914,z,1,4.3693,,[],[],[],[],[],[],[],156.0916,158.0904,158.0905,159.9238,[],[],[],[],[],[],[],z,1.8211,,159.9239,159.924,0.040507812,-0.453229167,0,0,0,,0,7,7,19,1,4,RL,elacodate,cursive,elacodate_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,159.925,160.1245,160.1245,160.6246,,,,,,,,,,,,,,1.003,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,160.6251,161.6405,m,1,1.003,,[],[],[],[],[],[],[],161.6405,163.6412,163.6412,163.6414,[],[],[],[],[],[],[],,,,163.6414,163.6414,0.040507812,-0.453229167,0,0,0,,0,8,8,93,1,4,word,CEREMONY,print,ceremony_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,163.6421,163.8414,163.8415,164.3411,,,,,,,,,,,,,,1.0195,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,164.3413,165.3738,m,1,1.0195,,[],[],[],[],[],[],[],165.3739,167.3744,167.3745,167.3748,[],[],[],[],[],[],[],,,,167.3748,167.375,0.040507812,-0.453229167,0,0,0,,0,9,9,135,1,4,word,QUALITY,print,quality_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,167.3766,167.5748,167.5749,168.0749,,,,,,,,,,,,,,0.6188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,11,0,168.0755,168.7077,m,1,0.6188,,[],[],[],[],[],[],[],168.7077,170.7071,170.7071,170.7073,[],[],[],[],[],[],[],,,,170.7073,170.7074,0.040507812,-0.453229167,0,0,0,,0,10,10,154,1,4,word,STORAGE,print,storage_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,170.7085,170.9081,170.9081,171.408,,,,,,,,,,,,,,1.1319,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,12,0,171.4087,172.5414,m,1,1.1319,,[],[],[],[],[],[],[],172.5415,174.541,174.5411,174.5412,[],[],[],[],[],[],[],,,,174.5412,174.5413,0.040507812,-0.453229167,0,0,0,,0,11,11,123,1,4,word,MODERATE,print,moderate_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,174.5425,174.7408,174.7408,175.2415,,,,,,,,,,,,,,0.5526,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,175.2421,175.8081,m,1,0.5526,,[],[],[],[],[],[],[],175.8082,177.8081,177.8081,177.8083,[],[],[],[],[],[],[],,,,177.8083,177.8085,0.040507812,-0.453229167,0,0,0,,0,12,12,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,177.8096,178.0076,178.0076,178.5077,,,,,,,,,,,,,,5.4211,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,1,178.5082,183.9415,z,0,5.4211,,[],[],[],[],[],[],[],183.9417,185.9415,185.9416,187.0081,[],[],[],[],[],[],[],z,1.0526,,187.0082,187.0082,0.040507812,-0.453229167,0,0,0,,0,13,13,99,1,4,word,DEBATE,cursive,debate_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,187.0091,187.2079,187.2079,187.7081,,,,,,,,,,,,,,2.0815,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,187.7086,189.7918,z,1,2.0815,,[],[],[],[],[],[],[],189.7918,191.7914,191.7914,191.7917,[],[],[],[],[],[],[],,,,191.7918,191.7919,0.040507812,-0.453229167,0,0,0,,0,14,14,31,1,4,RL,orimipal,print,orimipal_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,191.793,191.9915,191.9915,192.4915,,,,,,,,,,,,,,0.8031,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,16,0,192.4919,193.3082,z,1,0.8031,,[],[],[],[],[],[],[],193.3083,195.3073,195.3074,195.3075,[],[],[],[],[],[],[],,,,195.3075,195.3077,0.040507812,-0.453229167,0,0,0,,0,15,15,5,1,4,RL,bebine,print,bebine_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,195.3087,195.5071,195.5071,196.0078,,,,,,,,,,,,,,1.0191,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,17,0,196.0083,197.0405,m,1,1.0191,,[],[],[],[],[],[],[],197.0405,199.0414,199.0414,199.0416,[],[],[],[],[],[],[],,,,199.0416,199.0416,0.040507812,-0.453229167,0,0,0,,0,16,16,148,1,4,word,SALINE,print,saline_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,199.0425,199.2416,199.2417,199.7413,,,,,,,,,,,,,,1.0205,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,18,0,199.7414,200.7745,m,1,1.0205,,[],[],[],[],[],[],[],200.7746,202.7749,202.7749,202.7751,[],[],[],[],[],[],[],,,,202.7751,202.7752,0.040507812,-0.453229167,0,0,0,,0,17,17,90,1,4,word,CAPITAL,print,capital_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,202.7763,202.9749,202.975,203.4749,,,,,,,,,,,,,,1.0189,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,203.4754,204.5074,m,1,1.0189,,[],[],[],[],[],[],[],204.5074,206.5074,206.5075,206.5077,[],[],[],[],[],[],[],,,,206.5078,206.508,0.040507812,-0.453229167,0,0,0,,0,18,18,129,1,4,word,PARENT,cursive,parent_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,206.5092,206.7082,206.7083,207.2074,,,,,,,,,,,,,,9.6321,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,0,207.2078,216.8409,z,0,9.6321,,[],[],[],[],[],[],[],216.8409,218.8409,218.8409,218.8411,[],[],[],[],[],[],[],,,,218.8412,218.8412,0.040507812,-0.453229167,0,0,0,,0,19,19,139,1,4,word,REGULAR,cursive,regular_c.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,218.8424,219.0415,219.0416,219.5408,,,,,,,,,,,,,,0.8817,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,219.5412,220.4248,m,1,0.8817,,[],[],[],[],[],[],[],220.4249,222.4241,222.4241,222.4242,[],[],[],[],[],[],[],,,,222.4242,222.4244,0.040507812,-0.453229167,0,0,0,,0,20,20,141,1,4,word,RELIGION,print,religion_p.png,,,,
,,,,32271,001,2025-10-19_16h54.22.032,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,222.4253,222.6251,222.6251,223.1247,,,,,,,,,,,,,,0.9533,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,22,0,223.125,224.0916,z,1,0.9533,,[],[],[],[],[],[],[],224.0917,226.0916,226.0917,226.0918,[],[],[],[],[],[],[],,,,226.0919,226.092,0.040507812,-0.453229167,0,0,0,,0,21,21,65,1,4,TL,orepator,print,orepator_p.png,,,,
