counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,64.6564,64.8541,64.8542,65.3541,65.3551,65.9552,m,1,0.5901,,[],[],[],[],[],[],[],0.5901,1,65.9554,66.4542,0,5,5,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,66.4554,66.6541,66.6542,67.1551,67.1561,68.0885,m,1,0.9132,,[],[],[],[],[],[],[],0.9132,1,68.0887,68.5876,0,6,6,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,68.5889,68.7875,68.7875,69.2875,69.2885,69.9718,m,1,0.6624,,[],[],[],[],[],[],[],0.6624,1,69.972,70.4717,0,7,7,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,70.473,70.6717,70.6717,71.1717,71.1726,72.1219,z,1,0.9337,,[],[],[],[],[],[],[],0.9337,1,72.122,72.6208,0,8,8,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,72.6221,72.8218,72.8218,73.3218,73.3227,73.9718,m,1,0.63,,[],[],[],[],[],[],[],0.63,1,73.9721,74.4718,0,9,9,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,74.4731,74.6718,74.6718,75.1717,75.1725,76.1552,m,1,0.9623,,[],[],[],[],[],[],[],0.9623,1,76.1553,76.6551,0,10,10,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,76.6563,76.8541,76.8541,77.3551,77.3559,78.2384,z,1,0.8718,,[],[],[],[],[],[],[],0.8718,1,78.2385,78.7375,0,11,11,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,78.7389,78.9384,78.9384,79.4384,79.4392,80.4052,m,1,0.9448,,[],[],[],[],[],[],[],0.9448,1,80.4054,80.9052,0,12,12,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,80.9064,81.1049,81.105,81.6041,81.605,82.4376,z,1,0.8149,,[],[],[],[],[],[],[],0.8149,1,82.4378,82.9376,0,13,13,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,82.9388,83.1384,83.1384,83.6384,83.6392,84.5384,z,1,0.8876,,[],[],[],[],[],[],[],0.8876,1,84.5385,85.0376,0,14,14,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,85.0388,85.2384,85.2385,85.7384,85.7392,86.4208,m,1,0.6667,,[],[],[],[],[],[],[],0.6667,1,86.421,86.9218,0,15,15,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9273,101.5556,,0.042738418,-0.407472172,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,101.5675,101.7551,101.7552,102.2552,,,,,,,,,,,,,,1.8383,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,102.2566,104.1047,m,0,1.8383,,[],[],[],[],[],[],[],104.1051,106.1045,106.1046,106.1075,[],[],[],[],[],[],[],,106.1076,106.1086,0.042587996,-0.407472172,0,0,0,,0,0,0,79,1,2,TL,vadility,print,vadility_p.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,106.1092,106.3051,106.3052,106.8052,,,,,,,,,,,,,,3.4357,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,106.8058,110.2552,z,0,3.4357,,[],[],[],[],[],[],[],110.2554,112.2552,112.2552,112.2555,[],[],[],[],[],[],[],,112.2555,112.2557,0.042587996,-0.407472172,0,0,0,,0,1,1,125,1,2,word,OPERATOR,cursive,operator_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,112.2568,112.4542,112.4544,112.9551,,,,,,,,,,,,,,1.1372,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,1,112.9557,114.1045,m,1,1.1372,,[],[],[],[],[],[],[],114.1045,116.1052,116.1052,118.8054,[],[],[],[],[],[],[],m,118.8054,118.8057,0.306469051,-0.367055881,0,0,0,,0,2,2,118,1,2,word,MEDICINE,print,medicine_p.png,2.6906,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,118.807,119.0043,119.0043,119.5052,,,,,,,,,,,,,,2.1527,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,119.5058,121.6719,m,1,2.1527,,[],[],[],[],[],[],[],121.672,123.6718,123.6719,123.6722,[],[],[],[],[],[],[],,123.6722,123.6722,-0.065461417,-0.295540012,0,0,0,,0,3,3,145,1,2,word,RESUME,cursive,resume_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,123.6734,123.8709,123.8709,124.3718,,,,,,,,,,,,,,4.2702,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,0,124.3723,128.6544,z,1,4.2702,,[],[],[],[],[],[],[],128.6545,130.6551,130.6551,130.6554,[],[],[],[],[],[],[],,130.6554,130.6556,-0.065461417,-0.295540012,0,0,0,,0,4,4,62,1,2,TL,opmital,cursive,opmital_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,130.6566,130.8551,130.8552,131.3551,,,,,,,,,,,,,,4.1115,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,131.3557,135.4718,z,1,4.1115,,[],[],[],[],[],[],[],135.472,137.471,137.4711,137.4715,[],[],[],[],[],[],[],,137.4715,137.4716,-0.065461417,-0.295540012,0,0,0,,0,5,5,56,1,2,TL,marnigal,cursive,marnigal_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,137.4727,137.6718,137.6718,138.1718,,,,,,,,,,,,,,1.6464,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,7,0,138.1723,139.8217,z,1,1.6464,,[],[],[],[],[],[],[],139.8218,141.8208,141.821,141.8212,[],[],[],[],[],[],[],,141.8212,141.8214,-0.065461417,-0.295540012,0,0,0,,0,6,6,22,1,2,RL,posity,print,posity_p.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,141.8224,142.0218,142.0218,142.5218,,,,,,,,,,,,,,1.9292,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,0,142.5224,144.4552,m,1,1.9292,,[],[],[],[],[],[],[],144.4552,146.4552,146.4553,146.4555,[],[],[],[],[],[],[],,146.4555,146.4556,-0.065461417,-0.295540012,0,0,0,,0,7,7,116,1,2,word,MARGINAL,cursive,marginal_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,146.4568,146.6551,146.6552,147.1551,,,,,,,,,,,,,,1.5886,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,147.1556,148.7552,m,1,1.5886,,[],[],[],[],[],[],[],148.7554,150.7551,150.7552,150.7554,[],[],[],[],[],[],[],,150.7554,150.7556,-0.065461417,-0.295540012,0,0,0,,0,8,8,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,150.7568,150.9551,150.9552,151.4552,,,,,,,,,,,,,,1.5729,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,1,151.4557,153.0385,z,1,1.5729,,[],[],[],[],[],[],[],153.0386,155.0385,155.0385,157.7718,[],[],[],[],[],[],[],z,157.7718,157.7719,-0.20255622,-0.33743231,0,0,0,,0,9,9,24,1,2,RL,rasibal,cursive,rasibal_c.png,2.7301,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,157.7728,157.9719,157.9719,158.4719,,,,,,,,,,,,,,3.9203,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,158.4724,162.4052,z,0,3.9203,,[],[],[],[],[],[],[],162.4053,164.4051,164.4052,164.4053,[],[],[],[],[],[],[],,164.4054,164.4057,-0.000874323,-0.281090177,0,0,0,,0,10,10,120,1,2,word,MILITARY,cursive,military_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,164.4068,164.6052,164.6052,165.1052,,,,,,,,,,,,,,0.9992,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,165.1057,166.1059,m,1,0.9992,,[],[],[],[],[],[],[],166.106,168.1052,168.1052,168.1054,[],[],[],[],[],[],[],,168.1055,168.1056,-0.000874323,-0.281090177,0,0,0,,0,11,11,153,1,2,word,STOLEN,print,stolen_p.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,168.1067,168.3052,168.3052,168.8052,,,,,,,,,,,,,,2.3293,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,1,168.8057,171.1384,z,1,2.3293,,[],[],[],[],[],[],[],171.1385,173.1385,173.1386,175.3053,[],[],[],[],[],[],[],m,175.3054,175.3055,-0.000874323,-0.281090177,0,0,0,,0,12,12,70,1,2,TL,retalive,print,retalive_p.png,2.1564,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,175.3067,175.5052,175.5053,176.0052,,,,,,,,,,,,,,1.6794,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,1,176.0058,177.6885,m,1,1.6794,,[],[],[],[],[],[],[],177.6886,179.6886,179.6886,181.5887,[],[],[],[],[],[],[],m,181.5888,181.5888,-0.000874323,-0.281090177,0,0,0,,0,13,13,149,1,2,word,SENATOR,print,senator_p.png,1.8881,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,181.5897,181.7885,181.7886,182.2886,,,,,,,,,,,,,,1.3974,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,182.289,183.6884,m,1,1.3974,,[],[],[],[],[],[],[],183.6885,185.6885,185.6886,185.6888,[],[],[],[],[],[],[],,185.6889,185.689,-0.000874323,-0.281090177,0,0,0,,0,14,14,114,1,2,word,LOCATE,print,locate_p.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,185.6901,185.8885,185.8885,186.3885,,,,,,,,,,,,,,1.8704,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,1,186.389,188.2718,z,1,1.8704,,[],[],[],[],[],[],[],188.272,190.272,190.272,192.0388,[],[],[],[],[],[],[],m,192.0389,192.0391,-0.000874323,-0.281090177,0,0,0,,0,15,15,63,1,2,TL,orinigal,print,orinigal_p.png,1.7659,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,192.0402,192.2385,192.2386,192.7385,,,,,,,,,,,,,,4.4312,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,192.7391,197.1719,z,1,4.4312,,[],[],[],[],[],[],[],197.172,199.1719,199.172,199.1722,[],[],[],[],[],[],[],,199.1722,199.1724,-0.000874323,-0.281090177,0,0,0,,0,16,16,67,1,2,TL,quafily,cursive,quafily_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,199.1735,199.3719,199.3719,199.8719,,,,,,,,,,,,,,4.6207,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,199.8724,204.5053,m,1,4.6207,,[],[],[],[],[],[],[],204.5054,206.5052,206.5053,206.5054,[],[],[],[],[],[],[],,206.5055,206.5056,-0.000874323,-0.281090177,0,0,0,,0,17,17,97,1,2,word,COVERAGE,cursive,coverage_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,206.5067,206.7052,206.7053,207.2052,,,,,,,,,,,,,,1.396,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,207.2058,208.6051,m,1,1.396,,[],[],[],[],[],[],[],208.6052,210.6053,210.6053,210.6055,[],[],[],[],[],[],[],,210.6056,210.6058,-0.000874323,-0.281090177,0,0,0,,0,18,18,100,1,2,word,DECADE,print,decade_p.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,210.6069,210.8052,210.8052,211.3052,,,,,,,,,,,,,,5.1962,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,211.3057,216.5053,z,0,5.1962,,[],[],[],[],[],[],[],216.5054,218.5052,218.5053,218.5055,[],[],[],[],[],[],[],,218.5056,218.5057,-0.000874323,-0.281090177,0,0,0,,0,19,19,124,1,2,word,NUMERICAL,cursive,numerical_c.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,218.5069,218.7052,218.7054,219.2052,,,,,,,,,,,,,,1.846,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,219.2057,221.0549,z,1,1.846,,[],[],[],[],[],[],[],221.0549,223.0553,223.0554,223.0555,[],[],[],[],[],[],[],,223.0556,223.0558,-0.000874323,-0.281090177,0,0,0,,0,20,20,78,1,2,TL,stogare,print,stogare_p.png,,,,,
,,,,32301,001,2025-11-06_23h34.05.006,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,223.057,223.2552,223.2553,223.7552,,,,,,,,,,,,,,1.6961,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,223.7557,225.4552,z,1,1.6961,,[],[],[],[],[],[],[],225.4553,227.4552,227.4552,227.4555,[],[],[],[],[],[],[],,227.4555,227.4556,-0.000874323,-0.281090177,0,0,0,,0,21,21,15,1,2,RL,linedal,print,linedal_p.png,,,,,
