counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,24.8331,25.0316,25.0317,25.5319,25.5328,26.5324,m,0,0.9806,,[],[],[],[],[],[],[],0.9806,0,26.5326,27.0301,0,5,5,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,27.0315,27.2125,27.2126,27.7314,27.7323,28.3457,m,1,0.5963,,[],[],[],[],[],[],[],0.5963,1,28.3464,28.8339,0,6,6,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,28.8352,29.0319,29.032,29.5323,29.5332,30.3484,z,1,0.8034,,[],[],[],[],[],[],[],0.8034,1,30.3485,30.8505,0,7,7,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,30.8517,31.0471,31.0471,31.5486,31.5494,32.3147,z,1,0.7512,,[],[],[],[],[],[],[],0.7512,1,32.3148,32.8149,0,8,8,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,32.8159,33.0151,33.0151,33.5147,33.5156,34.2512,m,1,0.7211,,[],[],[],[],[],[],[],0.7211,1,34.2513,34.7483,0,9,9,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,34.7494,34.9484,34.9485,35.4479,35.4487,36.1803,m,1,0.7181,,[],[],[],[],[],[],[],0.7181,1,36.1804,36.6798,0,10,10,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,36.6809,36.8798,36.8798,37.38,37.381,38.03,m,1,0.6146,,[],[],[],[],[],[],[],0.6146,1,38.0301,38.5296,0,11,11,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,38.531,38.7298,38.7298,39.2299,39.2308,40.0983,z,1,0.837,,[],[],[],[],[],[],[],0.837,1,40.0984,40.598,0,12,12,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,40.599,40.7966,40.7966,41.2982,41.2991,42.1153,m,1,0.7972,,[],[],[],[],[],[],[],0.7972,1,42.1154,42.615,0,13,13,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,42.6161,42.8148,42.8148,43.3149,43.3157,44.2962,z,1,0.9533,,[],[],[],[],[],[],[],0.9533,1,44.2964,44.7983,0,14,14,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,44.7993,45.0012,45.0013,45.4981,45.4989,46.2647,z,1,0.7495,,[],[],[],[],[],[],[],0.7495,1,46.2648,46.7639,0,15,15,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7701,47.7101,space,0.9148,,-0.095863715,-0.382696872,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,47.7309,47.9133,47.9133,48.3977,,,,,,,,,,,,,,2.0417,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,48.3994,50.4457,m,1,2.0417,,[],[],[],[],[],[],[],50.4458,52.434,52.4342,52.4379,[],[],[],[],[],[],[],,52.438,52.4401,-0.095863715,-0.382696872,0,0,0,,0,0,0,114,1,4,word,LOCATE,cursive,locate_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,52.4409,52.6312,52.6312,53.1336,,,,,,,,,,,,,,0.7046,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,0,53.1341,53.8465,m,1,0.7046,,[],[],[],[],[],[],[],53.8466,55.846,55.846,55.8463,[],[],[],[],[],[],[],,55.8464,55.8466,-0.095863715,-0.382696872,0,0,0,,0,1,1,88,1,4,word,CAMERA,print,camera_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,55.8477,56.0463,56.0464,56.5464,,,,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,56.5469,57.348,m,1,0.8,,[],[],[],[],[],[],[],57.3481,59.3476,59.3476,59.3479,[],[],[],[],[],[],[],,59.3479,59.348,-0.095863715,-0.382696872,0,0,0,,0,2,2,132,1,4,word,PROPOSAL,print,proposal_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,59.349,59.5483,59.5484,60.048,,,,,,,,,,,,,,1.5405,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,0,60.0485,61.5961,z,0,1.5405,,[],[],[],[],[],[],[],61.5961,63.5955,63.5955,63.5958,[],[],[],[],[],[],[],,63.5959,63.5962,-0.095863715,-0.382696872,0,0,0,,0,3,3,113,1,4,word,LITERAL,cursive,literal_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,63.5973,63.7957,63.7958,64.2961,,,,,,,,,,,,,,1.3962,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,5,0,64.2966,65.6951,m,1,1.3962,,[],[],[],[],[],[],[],65.6952,67.698,67.698,67.6983,[],[],[],[],[],[],[],,67.6983,67.6985,-0.095863715,-0.382696872,0,0,0,,0,4,4,154,1,4,word,STORAGE,print,storage_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,67.6994,67.9002,67.9003,68.3962,,,,,,,,,,,,,,0.6999,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,68.3967,69.0977,m,0,0.6999,,[],[],[],[],[],[],[],69.0979,71.0979,71.098,71.0983,[],[],[],[],[],[],[],,71.0984,71.0985,-0.095863715,-0.382696872,0,0,0,,0,5,5,53,1,4,TL,cemerony,print,cemerony_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,71.0996,71.2961,71.2962,71.7967,,,,,,,,,,,,,,1.1456,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,0,71.7972,72.946,z,1,1.1456,,[],[],[],[],[],[],[],72.9461,74.9461,74.9462,74.9466,[],[],[],[],[],[],[],,74.9467,74.9469,-0.095863715,-0.382696872,0,0,0,,0,6,6,14,1,4,RL,delahe,cursive,delahe_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,74.9482,75.1475,75.1477,75.6479,,,,,,,,,,,,,,1.0306,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,1,75.6484,76.6798,z,1,1.0306,,[],[],[],[],[],[],[],76.6799,78.6809,78.681,82.7117,[],[],[],[],[],[],[],z,82.7119,82.712,-0.095863715,-0.382696872,0,0,0,,0,7,7,4,1,4,RL,betemit,cursive,betemit_c.png,4.0247,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,82.7133,82.913,82.9132,83.4144,,,,,,,,,,,,,,2.1329,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,83.4149,85.5489,m,1,2.1329,,[],[],[],[],[],[],[],85.549,87.5478,87.5478,87.548,[],[],[],[],[],[],[],,87.548,87.5482,-0.095863715,-0.382696872,0,0,0,,0,8,8,102,1,4,word,DENSITY,cursive,density_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,87.5494,87.7476,87.7476,88.2473,,,,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,0,88.2478,89.3799,z,1,1.131,,[],[],[],[],[],[],[],89.38,91.3808,91.3808,91.381,[],[],[],[],[],[],[],,91.3811,91.3812,-0.095863715,-0.382696872,0,0,0,,0,9,9,67,1,4,TL,polupar,print,polupar_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,91.3822,91.5807,91.5808,92.0832,,,,,,,,,,,,,,1.7702,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,92.0836,93.8619,m,0,1.7702,,[],[],[],[],[],[],[],93.8621,95.8625,95.8625,95.8627,[],[],[],[],[],[],[],,95.8628,95.8631,-0.095863715,-0.382696872,0,0,0,,0,10,10,10,1,4,RL,carminal,cursive,carminal_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,95.8642,96.0624,96.0625,96.5619,,,,,,,,,,,,,,1.1746,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,96.5623,97.7455,z,1,1.1746,,[],[],[],[],[],[],[],97.7455,99.733,99.7331,99.7333,[],[],[],[],[],[],[],,99.7333,99.7334,-0.095863715,-0.382696872,0,0,0,,0,11,11,36,1,4,RL,rabigly,cursive,rabigly_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,99.7344,99.9292,99.9292,100.433,,,,,,,,,,,,,,3.425,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,13,0,100.4334,103.8617,z,1,3.425,,[],[],[],[],[],[],[],103.8618,105.8611,105.8612,105.8612,[],[],[],[],[],[],[],,105.8612,105.8613,-0.095863715,-0.382696872,0,0,0,,0,12,12,73,1,4,TL,regilion,print,regilion_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,105.8618,106.0617,106.0617,106.5616,,,,,,,,,,,,,,1.7796,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,106.5618,108.345,z,1,1.7796,,[],[],[],[],[],[],[],108.3451,110.3446,110.3446,110.3448,[],[],[],[],[],[],[],,110.3449,110.3449,-0.095863715,-0.382696872,0,0,0,,0,13,13,5,1,4,RL,bebine,print,bebine_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,110.3453,110.5452,110.5452,111.0454,,,,,,,,,,,,,,0.7302,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,111.0458,111.7779,m,0,0.7302,,[],[],[],[],[],[],[],111.7779,113.7805,113.7805,113.7807,[],[],[],[],[],[],[],,113.7808,113.7809,-0.095863715,-0.382696872,0,0,0,,0,14,14,37,1,4,RL,renutal,cursive,renutal_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,113.7819,113.9794,113.9794,114.4802,,,,,,,,,,,,,,1.6738,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,114.4806,116.1619,m,1,1.6738,,[],[],[],[],[],[],[],116.1619,118.1622,118.1623,118.1625,[],[],[],[],[],[],[],,118.1625,118.1627,-0.095863715,-0.382696872,0,0,0,,0,15,15,129,1,4,word,PARENT,cursive,parent_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,118.1638,118.3604,118.3604,118.866,,,,,,,,,,,,,,0.9958,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,118.8665,119.863,z,1,0.9958,,[],[],[],[],[],[],[],119.8631,121.8637,121.8638,121.864,[],[],[],[],[],[],[],,121.864,121.8641,-0.095863715,-0.382696872,0,0,0,,0,16,16,29,1,4,RL,motide,print,motide_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,121.8652,122.0638,122.064,122.5633,,,,,,,,,,,,,,0.866,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,122.5637,123.4303,z,1,0.866,,[],[],[],[],[],[],[],123.4304,125.4299,125.43,125.4302,[],[],[],[],[],[],[],,125.4303,125.4304,-0.095863715,-0.382696872,0,0,0,,0,17,17,16,1,4,RL,desifate,cursive,desifate_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,125.4315,125.6285,125.6285,126.1307,,,,,,,,,,,,,,2.3976,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,19,0,126.1312,128.5298,z,1,2.3976,,[],[],[],[],[],[],[],128.5299,130.529,130.5291,130.5291,[],[],[],[],[],[],[],,130.5292,130.5293,-0.095863715,-0.382696872,0,0,0,,0,18,18,51,1,4,TL,adsivory,cursive,adsivory_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,130.5301,130.7301,130.7303,131.2293,,,,,,,,,,,,,,1.499,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,0,131.2298,132.7296,z,0,1.499,,[],[],[],[],[],[],[],132.7297,134.73,134.7301,134.7302,[],[],[],[],[],[],[],,134.7303,134.7304,-0.095863715,-0.382696872,0,0,0,,0,19,19,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,134.7314,134.9323,134.9324,135.4304,,,,,,,,,,,,,,1.2435,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,135.4309,136.6785,m,1,1.2435,,[],[],[],[],[],[],[],136.6785,138.6778,138.6778,138.6781,[],[],[],[],[],[],[],,138.6782,138.6783,-0.095863715,-0.382696872,0,0,0,,0,20,20,80,1,4,word,ACADEMY,print,academy_p.png,,,,,,
,,,,30745,001,2025-10-21_20h31.41.988,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,138.6793,138.8801,138.8802,139.3803,,,,,,,,,,,,,,0.7652,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,0,139.3808,140.1467,m,1,0.7652,,[],[],[],[],[],[],[],140.1468,142.1453,142.1454,142.1455,[],[],[],[],[],[],[],,142.1455,142.1456,-0.095863715,-0.382696872,0,0,0,,0,21,21,115,1,4,word,LOGICAL,print,logical_p.png,,,,,,
