counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,765.6356,765.8348,765.8348,766.3349,,,,,,,,,,,,,,0.8492,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,107,0,766.3355,767.2016,z,1,0.8492,,[],[],[],[],[],[],[],767.2017,769.2015,769.2016,769.2018,[],[],[],[],[],[],[],,769.2018,769.2019,-0.102790799,-0.416497396,0,0,0,,0,106,106,29,1,4,RL,motide,print,motide_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,769.2033,769.4015,769.4016,769.9009,,,,,,,,,,,,,,1.0965,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,108,0,769.9016,771.0014,z,1,1.0965,,[],[],[],[],[],[],[],771.0014,773.0015,773.0016,773.0019,[],[],[],[],[],[],[],,773.0019,773.002,-0.102790799,-0.416497396,0,0,0,,0,107,107,71,1,4,TL,racidal,print,racidal_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,773.0033,773.2015,773.2016,773.7015,,,,,,,,,,,,,,0.8753,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,109,0,773.7021,774.6017,z,1,0.8753,,[],[],[],[],[],[],[],774.6018,776.6015,776.6016,776.6018,[],[],[],[],[],[],[],,776.6018,776.6019,-0.102790799,-0.416497396,0,0,0,,0,108,108,15,1,4,RL,debave,cursive,debave_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,776.6034,776.8015,776.8016,777.3014,,,,,,,,,,,,,,0.7693,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,110,0,777.3019,778.1015,z,1,0.7693,,[],[],[],[],[],[],[],778.1016,780.1014,780.1015,780.1016,[],[],[],[],[],[],[],,780.1018,780.1018,-0.102790799,-0.416497396,0,0,0,,0,109,109,65,1,4,TL,orepator,print,orepator_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,780.1032,780.3015,780.3015,780.8015,,,,,,,,,,,,,,1.0887,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,111,1,780.8021,781.9014,z,0,1.0887,,[],[],[],[],[],[],[],781.9015,783.9016,783.9016,784.9349,[],[],[],[],[],[],[],z,784.935,784.9352,-0.102790799,-0.416497396,0,0,0,,0,110,110,99,1,4,word,DEBATE,cursive,debate_c.png,1.0186,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,784.9364,785.135,785.135,785.6349,,,,,,,,,,,,,,0.8097,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,112,0,785.6354,786.4679,z,1,0.8097,,[],[],[],[],[],[],[],786.468,788.4674,788.4674,788.4677,[],[],[],[],[],[],[],,788.4677,788.4678,-0.102790799,-0.416497396,0,0,0,,0,111,111,52,1,4,TL,cagetory,cursive,cagetory_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,788.4693,788.6682,788.6682,789.1683,,,,,,,,,,,,,,0.8175,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,113,0,789.1689,790.0016,m,1,0.8175,,[],[],[],[],[],[],[],790.0017,792.0014,792.0014,792.0016,[],[],[],[],[],[],[],,792.0017,792.0018,-0.102790799,-0.416497396,0,0,0,,0,112,112,105,1,4,word,EDITOR,print,editor_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,792.0033,792.2015,792.2015,792.7015,,,,,,,,,,,,,,2.0451,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,114,0,792.7022,794.7672,m,1,2.0451,,[],[],[],[],[],[],[],794.7673,796.7681,796.7682,796.7684,[],[],[],[],[],[],[],,796.7685,796.7686,-0.102790799,-0.416497396,0,0,0,,0,113,113,96,1,4,word,CONSIDER,cursive,consider_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,796.77,796.9682,796.9682,797.4681,,,,,,,,,,,,,,1.024,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,115,0,797.4688,798.5015,m,1,1.024,,[],[],[],[],[],[],[],798.5016,800.5006,800.5006,800.5008,[],[],[],[],[],[],[],,800.5009,800.501,-0.102790799,-0.416497396,0,0,0,,0,114,114,104,1,4,word,DOMINANT,cursive,dominant_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,800.5021,800.7015,800.7016,801.2015,,,,,,,,,,,,,,1.1786,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,116,0,801.2021,802.4014,m,1,1.1786,,[],[],[],[],[],[],[],802.4015,804.4016,804.4016,804.4019,[],[],[],[],[],[],[],,804.4019,804.402,-0.102790799,-0.416497396,0,0,0,,0,115,115,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,804.4038,804.6015,804.6015,805.1016,,,,,,,,,,,,,,0.8053,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,117,0,805.1022,805.9349,m,1,0.8053,,[],[],[],[],[],[],[],805.935,807.9348,807.9349,807.9352,[],[],[],[],[],[],[],,807.9353,807.9353,-0.102790799,-0.416497396,0,0,0,,0,116,116,132,1,4,word,PROPOSAL,print,proposal_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,807.9368,808.1349,808.1349,808.6349,,,,,,,,,,,,,,1.6033,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,118,0,808.6353,810.2684,m,1,1.6033,,[],[],[],[],[],[],[],810.2685,812.2674,812.2675,812.2675,[],[],[],[],[],[],[],,812.2676,812.2676,-0.102790799,-0.416497396,0,0,0,,0,117,117,144,1,4,word,RESIDENT,cursive,resident_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,812.2687,812.4684,812.4685,812.9685,,,,,,,,,,,,,,0.7177,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,119,0,812.9691,813.7015,m,1,0.7177,,[],[],[],[],[],[],[],813.7015,815.7015,815.7015,815.7017,[],[],[],[],[],[],[],,815.7017,815.7019,-0.102790799,-0.416497396,0,0,0,,0,118,118,129,1,4,word,PARENT,cursive,parent_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,815.7032,815.9018,815.9018,816.4016,,,,,,,,,,,,,,1.0494,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,120,0,816.4022,817.4685,z,1,1.0494,,[],[],[],[],[],[],[],817.4686,819.4683,819.4683,819.4686,[],[],[],[],[],[],[],,819.4687,819.4687,-0.102790799,-0.416497396,0,0,0,,0,119,119,61,1,4,TL,lotace,cursive,lotace_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,819.4702,819.6685,819.6686,820.1683,,,,,,,,,,,,,,1.4821,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,121,0,820.1691,821.6687,m,1,1.4821,,[],[],[],[],[],[],[],821.6688,823.6684,823.6684,823.6687,[],[],[],[],[],[],[],,823.6687,823.6689,-0.102790799,-0.416497396,0,0,0,,0,120,120,159,1,4,word,VETERAN,cursive,veteran_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,823.6704,823.8682,823.8683,824.3682,,,,,,,,,,,,,,0.648,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,122,1,824.3689,825.0349,m,1,0.648,,[],[],[],[],[],[],[],825.0351,827.0349,827.0349,827.835,[],[],[],[],[],[],[],m,827.835,827.8351,-0.102790799,-0.416497396,0,0,0,,0,121,121,136,1,4,word,RADICAL,print,radical_p.png,0.7978,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,827.8361,828.035,828.035,828.5349,,,,,,,,,,,,,,0.9378,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,123,0,828.5355,829.5016,z,1,0.9378,,[],[],[],[],[],[],[],829.5018,831.5016,831.5016,831.5019,[],[],[],[],[],[],[],,831.5019,831.502,-0.102790799,-0.416497396,0,0,0,,0,122,122,58,1,4,TL,edivent,print,edivent_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,831.5034,831.7012,831.7012,832.2016,,,,,,,,,,,,,,1.5433,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,124,1,832.2022,833.7673,z,1,1.5433,,[],[],[],[],[],[],[],833.7674,835.7682,835.7683,837.0683,[],[],[],[],[],[],[],z,837.0684,837.0685,-0.102790799,-0.416497396,0,0,0,,0,123,123,78,1,4,TL,stragety,print,stragety_p.png,1.2742,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,837.07,837.2682,837.2682,837.7681,,,,,,,,,,,,,,0.8182,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,125,0,837.7687,838.6017,m,1,0.8182,,[],[],[],[],[],[],[],838.6018,840.6018,840.6018,840.602,[],[],[],[],[],[],[],,840.602,840.6021,-0.102790799,-0.416497396,0,0,0,,0,124,124,140,1,4,word,RELATIVE,print,relative_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,840.6037,840.8016,840.8018,841.3013,,,,,,,,,,,,,,1.3031,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,126,1,841.302,842.635,m,1,1.3031,,[],[],[],[],[],[],[],842.6351,844.6349,844.635,845.7683,[],[],[],[],[],[],[],z,845.7683,845.7684,-0.102790799,-0.416497396,0,0,0,,0,125,125,83,1,4,word,ANIMAL,cursive,animal_c.png,1.1209,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,845.7699,845.968,845.968,846.4682,,,,,,,,,,,,,,0.9848,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,127,1,846.469,847.4686,z,1,0.9848,,[],[],[],[],[],[],[],847.4687,849.4683,849.4684,851.2684,[],[],[],[],[],[],[],z,851.2684,851.2686,-0.102790799,-0.416497396,0,0,0,,0,126,126,7,1,4,RL,casena,print,casena_p.png,1.7703,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,851.27,851.4683,851.4684,851.9683,,,,,,,,,,,,,,2.3358,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,128,0,851.9691,854.335,z,1,2.3358,,[],[],[],[],[],[],[],854.3352,856.3349,856.335,856.3352,[],[],[],[],[],[],[],,856.3353,856.3355,-0.102790799,-0.416497396,0,0,0,,0,127,127,6,1,4,RL,caleberia,cursive,caleberia_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,856.3369,856.535,856.535,857.0349,,,,,,,,,,,,,,0.6628,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,129,0,857.0354,857.7016,m,1,0.6628,,[],[],[],[],[],[],[],857.7016,859.7013,859.7013,859.7015,[],[],[],[],[],[],[],,859.7016,859.7017,-0.102790799,-0.416497396,0,0,0,,0,128,128,125,1,4,word,OPERATOR,print,operator_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,859.7031,859.9016,859.9016,860.4017,,,,,,,,,,,,,,3.2358,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,130,0,860.4024,863.6684,z,1,3.2358,,[],[],[],[],[],[],[],863.6684,865.6683,865.6684,865.6686,[],[],[],[],[],[],[],,865.6686,865.6687,-0.102790799,-0.416497396,0,0,0,,0,129,129,51,1,4,TL,adsivory,cursive,adsivory_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,865.6703,865.8683,865.8683,866.3682,,,,,,,,,,,,,,0.9075,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,131,0,866.369,867.3007,m,1,0.9075,,[],[],[],[],[],[],[],867.3007,869.3006,869.3006,869.3008,[],[],[],[],[],[],[],,869.3008,869.301,-0.102790799,-0.416497396,0,0,0,,0,130,130,123,1,4,word,MODERATE,print,moderate_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,869.3023,869.5017,869.5017,870.0017,,,,,,,,,,,,,,0.8687,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,132,0,870.0023,870.9013,z,1,0.8687,,[],[],[],[],[],[],[],870.9014,872.9013,872.9013,872.9014,[],[],[],[],[],[],[],,872.9015,872.9015,-0.102790799,-0.416497396,0,0,0,,0,131,131,62,1,4,TL,locigal,print,locigal_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,872.9026,873.1009,873.101,873.6016,,,,,,,,,,,,,,1.1167,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,133,0,873.6022,874.734,z,1,1.1167,,[],[],[],[],[],[],[],874.7342,876.7351,876.7352,876.7354,[],[],[],[],[],[],[],,876.7354,876.7355,-0.102790799,-0.416497396,0,0,0,,0,132,132,49,1,4,RL,vesofity,cursive,vesofity_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,876.737,876.935,876.9351,877.435,,,,,,,,,,,,,,0.7455,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,134,0,877.4356,878.2015,m,1,0.7455,,[],[],[],[],[],[],[],878.2016,880.2017,880.2018,880.202,[],[],[],[],[],[],[],,880.2021,880.2022,-0.102790799,-0.416497396,0,0,0,,0,133,133,122,1,4,word,MOBILE,print,mobile_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,880.2037,880.4018,880.4019,880.9016,,,,,,,,,,,,,,0.6386,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,135,0,880.9023,881.5682,m,1,0.6386,,[],[],[],[],[],[],[],881.5682,883.5678,883.5679,883.568,[],[],[],[],[],[],[],,883.568,883.568,-0.102790799,-0.416497396,0,0,0,,0,134,134,115,1,4,word,LOGICAL,print,logical_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,883.5685,883.7679,883.768,884.268,,,,,,,,,,,,,,1.4654,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,136,0,884.2681,885.7346,z,1,1.4654,,[],[],[],[],[],[],[],885.7347,887.7351,887.7351,887.7353,[],[],[],[],[],[],[],,887.7353,887.7355,-0.102790799,-0.416497396,0,0,0,,0,135,135,18,1,4,RL,disluge,print,disluge_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,887.7369,887.9348,887.9349,888.435,,,,,,,,,,,,,,1.5119,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,137,1,888.4358,889.9684,z,0,1.5119,,[],[],[],[],[],[],[],889.9685,891.9679,891.968,893.1351,[],[],[],[],[],[],[],z,893.1351,893.1352,-0.102790799,-0.416497396,0,0,0,,0,136,136,87,1,4,word,CAFETERIA,cursive,cafeteria_c.png,1.1398,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,893.1366,893.3351,893.3351,893.835,,,,,,,,,,,,,,0.7361,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,138,0,893.8356,894.6017,m,1,0.7361,,[],[],[],[],[],[],[],894.6018,896.6018,896.6019,896.6021,[],[],[],[],[],[],[],,896.6021,896.6023,-0.102790799,-0.416497396,0,0,0,,0,137,137,95,1,4,word,COMEDY,print,comedy_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,896.6039,896.8018,896.8018,897.3018,,,,,,,,,,,,,,1.0028,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,139,0,897.3024,898.3344,m,1,1.0028,,[],[],[],[],[],[],[],898.3345,900.335,900.3351,900.3352,[],[],[],[],[],[],[],,900.3353,900.3354,-0.102790799,-0.416497396,0,0,0,,0,138,138,94,1,4,word,CLINICAL,print,clinical_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,900.3368,900.535,900.5351,901.035,,,,,,,,,,,,,,1.47,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,140,0,901.0355,902.5351,z,1,1.47,,[],[],[],[],[],[],[],902.5351,904.5351,904.5351,904.5353,[],[],[],[],[],[],[],,904.5353,904.5355,-0.102790799,-0.416497396,0,0,0,,0,139,139,56,1,4,TL,donimant,cursive,donimant_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,904.5369,904.735,904.735,905.235,,,,,,,,,,,,,,1.4031,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,141,0,905.2357,906.6685,m,1,1.4031,,[],[],[],[],[],[],[],906.6686,908.6683,908.6684,908.6686,[],[],[],[],[],[],[],,908.6687,908.6688,-0.102790799,-0.416497396,0,0,0,,0,140,140,118,1,4,word,MEDICINE,cursive,medicine_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,908.6701,908.8676,908.8677,909.3684,,,,,,,,,,,,,,0.9024,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,142,0,909.369,910.3019,m,1,0.9024,,[],[],[],[],[],[],[],910.302,912.3015,912.3015,912.3016,[],[],[],[],[],[],[],,912.3016,912.3016,-0.102790799,-0.416497396,0,0,0,,0,141,141,97,1,4,word,COVERAGE,cursive,coverage_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,912.3022,912.5014,912.5014,913.0019,,,,,,,,,,,,,,0.7117,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,143,0,913.0025,913.7351,m,1,0.7117,,[],[],[],[],[],[],[],913.7352,915.735,915.735,915.7353,[],[],[],[],[],[],[],,915.7353,915.7354,-0.102790799,-0.416497396,0,0,0,,0,142,142,131,1,4,word,POPULAR,print,popular_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,915.7367,915.9343,915.9344,916.434,,,,,,,,,,,,,,0.7882,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,144,0,916.4346,917.2353,m,1,0.7882,,[],[],[],[],[],[],[],917.2354,919.2351,919.2352,919.2354,[],[],[],[],[],[],[],,919.2354,919.2356,-0.102790799,-0.416497396,0,0,0,,0,143,143,148,1,4,word,SALINE,print,saline_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,919.2369,919.435,919.4351,919.935,,,,,,,,,,,,,,0.6647,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,145,0,919.9356,920.6018,m,1,0.6647,,[],[],[],[],[],[],[],920.6019,922.6019,922.602,922.6022,[],[],[],[],[],[],[],,922.6023,922.6025,-0.102790799,-0.416497396,0,0,0,,0,144,144,111,1,4,word,INDICATE,print,indicate_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,922.6039,922.8018,922.8019,923.3018,,,,,,,,,,,,,,2.8824,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,146,0,923.3026,926.2017,z,1,2.8824,,[],[],[],[],[],[],[],926.2017,928.202,928.2021,928.2023,[],[],[],[],[],[],[],,928.2024,928.2025,-0.102790799,-0.416497396,0,0,0,,0,145,145,34,1,4,RL,posity,cursive,posity_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,928.2039,928.4017,928.4018,928.9017,,,,,,,,,,,,,,1.1386,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,147,0,928.9023,930.0688,z,1,1.1386,,[],[],[],[],[],[],[],930.0689,932.0684,932.0685,932.0686,[],[],[],[],[],[],[],,932.0687,932.0688,-0.102790799,-0.416497396,0,0,0,,0,146,146,77,1,4,TL,spemicen,cursive,spemicen_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,932.0703,932.2685,932.2685,932.7685,,,,,,,,,,,,,,2.408,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,148,0,932.7691,935.2018,m,1,2.408,,[],[],[],[],[],[],[],935.2019,937.2019,937.2019,937.2022,[],[],[],[],[],[],[],,937.2022,937.2024,-0.102790799,-0.416497396,0,0,0,,0,147,147,142,1,4,word,REMOTE,cursive,remote_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,937.2038,937.4019,937.4019,937.9018,,,,,,,,,,,,,,2.5432,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,149,0,937.9024,940.4687,z,0,2.5432,,[],[],[],[],[],[],[],940.4688,942.4684,942.4684,942.4687,[],[],[],[],[],[],[],,942.4687,942.4689,-0.102790799,-0.416497396,0,0,0,,0,148,148,89,1,4,word,CAPACITY,cursive,capacity_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,942.4702,942.6685,942.6685,943.1683,,,,,,,,,,,,,,1.7029,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,150,0,943.1689,944.9018,m,1,1.7029,,[],[],[],[],[],[],[],944.9018,946.9017,946.9017,946.902,[],[],[],[],[],[],[],,946.9021,946.9022,-0.102790799,-0.416497396,0,0,0,,0,149,149,139,1,4,word,REGULAR,cursive,regular_c.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,946.9036,947.1018,947.1019,947.6018,,,,,,,,,,,,,,1.1362,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,151,0,947.6024,948.7685,z,1,1.1362,,[],[],[],[],[],[],[],948.7686,950.7679,950.768,950.7682,[],[],[],[],[],[],[],,950.7682,950.7684,-0.102790799,-0.416497396,0,0,0,,0,150,150,0,1,4,RL,abanemy,print,abanemy_p.png,,,,,,
,,,,31704,001,2025-10-15_22h12.01.902,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,950.7698,950.9685,950.9686,951.4684,,,,,,,,,,,,,,1.5365,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,152,0,951.469,953.0353,z,0,1.5365,,[],[],[],[],[],[],[],953.0353,955.035,955.0351,955.0354,[],[],[],[],[],[],[],,955.0354,955.0355,-0.102790799,-0.416497396,0,0,0,,0,151,151,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,,,
